"X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.000514763054482087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.621231530474558,0.686491864726555,0.628948172000297,0.675638606523035,0.64488534974227,0.691355162898804,0.68570979570059,0.64228871852531,0.623828025128865,0.604970020210382,0.726825264296568,0.625942442560656,0.663724878374014,0.700745571730459,0.580918377313081,0.63381376886821,0.59749938945771
0.961705813673761,0.912789189915615,0.842240891957078,0.944124145151266,0.87484650377961,0.904544365095597,0.937087358682912,0.886714910349775,0.895547325755785,0.849482154790548,0.953189216276984,0.921519267616334,0.960203350958403,0.971335474232189,0.846084072894397,0.859006233366451,0.868256880054551
0.993354887092987,0.982028734509345,0.989493476703774,0.981135282056504,0.929692402543494,0.971528980279401,0.973478727942101,0.992023909426586,0.914751688185829,0.853114566000865,0.969913931383811,0.999546287842033,0.981036585665063,0.988415412867256,0.852573995576392,0.870023950400565,0.929793282099238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
