"X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.000396780126061205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.628417085592533,0.660673729191433,0.6689279324089,0.625982007560303,0.64569488352966,0.630801949257943,0.638304758130699,0.531424680833439,0.650096841034354,0.598312629827839,0.661345157669142,0.641222073771878,0.583708014667418,0.657068945260149,0.612895625769037,0.767296791518192,0.68450019605678
0.891292801145447,0.874470682353623,0.934057297528169,0.878409975621915,0.90661238773405,0.848324761182911,0.885890463461763,0.900649398288244,0.903098323111678,0.813929882633111,0.876604330565,0.926497476401808,0.828698707210336,0.924217286870599,0.828214253951548,0.96008232101822,0.949844588837214
0.944859907090485,0.992230053598854,0.952506176486749,0.966790804469698,0.949188058663566,0.987559188560661,0.903292236560386,0.952331978321415,0.953694914012011,0.964400328456017,0.973373867997893,0.931099197680545,0.99926572002847,0.966313289225772,0.960193914698824,0.98398812686221,0.956444709512754
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
