"X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.0092734506257888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952907407185634,0,0,0,0,0,9.26543131531316e-17,0,0,0,0,0,0,0,0,0,0
4.79228388181282,5.52056273198474,5.17007194163273,5.22155024991744,4.90531071781762,6.13331437026017,5.35634837650452,5.01257834170394,5.01501918416051,7.14713585819391,5.27096108449202,5.11156924307867,5.04188227396872,5.64138681255267,4.98009274900096,4.79903542991139,5.7368043111034,5.260764066402,5.37466092984511,6.51823210800731,4.90575708694002,5.02474002975076,5.05421494161913,5.04773242548043,4.86011373403635,5.39627512188359,5.12352719841895,5.42529496146835,7.24544146234772,5.3830452506047,5.12590220425259,5.09931466020044,5.07314955312771,4.9600921038983
7.25736748618794,6.75963547911904,7.12687218518133,7.52231995592596,7.22265793846669,9.49286337097787,7.62613712252039,7.05836496080731,6.70363986511605,9.22394053155489,7.06765126504575,5.83377697137394,6.70833772930876,7.38957198060927,6.83448078399551,7.60498949000481,6.86082052491584,6.9225520873114,7.2952403070103,9.95941759834662,7.99139117166064,7.95729209200691,7.74803430720021,6.5649970958495,7.24919398160916,7.19032293523586,7.61521034682383,7.20013602507813,9.95708297203363,6.9197814145816,7.47123253319837,7.51593014212819,6.84689976035192,7.2070361666614
