"X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.000400567158209809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.654257554260089,0.684561105260647,0.737762312500495,0.658909315436861,0.675535137749096,0.570894908265989,0.616586904252291,0.640938549923003,0.661234540308835,0.683306104278122,0.640773745772362,0.612603822606369,0.63548094366181,0.609133554756906,0.567849117303112,0.659022309152155,0.606275135912796
0.833633220441952,0.96233782069617,0.957006661827892,0.877300975822511,0.908161735152745,0.86177614870629,0.873711629320086,0.916997619172391,0.889898234784101,0.917037386756283,0.906856584564167,0.815688772883785,0.840156550687815,0.846243730590714,0.872144178332246,0.93955460066599,0.874822325304141
0.896232599225305,0.999676235379575,0.978318431123429,0.980245161954145,0.988292678868008,0.891247029951408,0.900770265918032,0.980701949588182,0.895648318394096,0.928273251434467,0.930850498999143,0.92229964527265,0.856981590904796,0.855416063298901,0.90203182193742,0.983895022008069,0.924535052118978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
