"X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.00946320975109262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993829054944466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.0830769206859,4.3844486509019,4.79622072122239,4.39537897629878,4.78912533377586,6.3913442471681,4.50413149733965,4.67384427330041,4.51513310219077,6.24385249566844,4.24001087064465,4.16695742579775,4.53022843076793,5.01791279711053,5.11045137326155,4.31852605455662,4.74387363242142,4.47674389751545,4.70725193610914,6.02133204190641,4.38623492139189,4.58141345506315,4.63105182010498,4.70877003469019,4.53516285843722,4.65723486787047,4.3058237810055,4.46709612513504,6.35042179304745,4.52553900889124,4.30259922744164,4.9599751684123,4.2392582179192,4.50225461904952
7.37418103293473,6.89271216668397,7.07395914235697,7.81933947309212,7.09644915232819,9.18775318367973,7.22988803074869,7.02845083256793,7.19562843136526,9.6161549586787,7.43596861141149,7.61237874488777,7.02389641925252,7.24457112414244,7.73790672011064,7.88134884512487,7.06455138130623,7.89332624425266,7.50058914764027,9.79519765454264,7.43057608284263,7.4006335789848,7.42414845131018,6.83858064656203,6.80786541523712,8.00447210291555,7.17997810611091,7.11459490376263,9.28052020483748,7.29512224936333,7.66317423031542,7.05349233339538,6.94986939136131,7.08520243766365
