"X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.000474840862883171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.741637119990878,0.778294549536231,0.701468355118667,0.680031469192,0.688436548979021,0.653032106942738,0.695112593088775,0.722999969106651,0.709508352269466,0.624170485614906,0.699121414259191,0.683481621483683,0.700567703295568,0.726241321728218,0.666400462473212,0.693191872755646,0.656616362209198
0.997890145498207,0.953611116637135,0.940456433436663,0.924089711150662,0.953402849285258,0.976881611676468,0.958547703166121,0.965083581720061,0.964830606509922,0.895893985055739,0.95649333687718,0.991546810812521,0.94155981465925,0.94158500627928,0.934645170502691,0.940836191460711,0.93517052380973
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
