"X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.000399789389811155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.659273199400627,0.692027021213884,0.632999098128352,0.626195036595734,0.671109714498192,0.629854861020522,0.719564406294463,0.681587037548979,0.652931850563276,0.633779117170711,0.686561568709914,0.652418101057186,0.572924608034313,0.700881978531348,0.698206586509453,0.656094807582517,0.667288787123396
0.851797010571774,0.878858945671945,0.878886892792902,0.883521210964041,0.925250819244286,0.911363971055002,0.925771882591739,0.863795506649754,0.965834440976309,0.878991138237258,0.919805424179997,0.874061488218465,0.861212390383607,0.936573543573913,0.9021553257533,0.911342665356463,0.839402548688616
0.968492709420277,0.92836444083739,0.977732908980911,0.9590026435706,0.956069278870786,0.979973053567353,0.995439971932863,0.881305477899817,0.984432921185076,0.928730332287239,0.996567565970089,0.961455166035804,0.898460787219403,0.962440295463865,0.975033041704784,0.967607786868458,0.928891197653262
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
