"X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.00199505351368051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218385611714762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22594882071852,3.3950206050267,3.29669980766719,3.41422186163465,3.24678116741189,3.86873569635142,3.32191620142367,3.06263438437725,3.23272435040996,3.70979362100787,3.57110730391092,3.68321067823529,3.33117425592363,3.14541688026415,3.02307111976249,3.17031942718721,3.06701438348106,3.41088749473171,3.59202988529107,3.58739443107147,3.15542438669877,3.11229595510891,3.22262025829761,3.14392307019748,3.47422933927487,3.24928724891187,3.18808727403939,3.30929317951104,3.64272383688485,3.34627710321965,3.32172002973048,3.19899861473851,3.35328645523204,3.24545592863577
4.71598367786191,4.50699602228663,4.29401967985908,4.0349664408736,4.69950433892124,5.10704390055526,4.44583928708823,4.35339989640649,4.70396302169848,4.6149892448298,4.6731579127945,4.52674553670614,4.53220570401596,4.49467455376328,4.23411342462855,4.33804434439531,4.54555919611142,4.5894291516014,4.40116101538614,4.80960851242574,4.28788275567134,4.31016022583403,4.82077134994995,4.33541309398188,4.63751291525951,4.41856924878305,4.5759744788811,4.52756389865338,5.28460618340146,4.49738124421746,4.3066700853773,4.48668446989611,4.55125540476355,4.62226483447993
4.88478014726594,4.96188723880732,4.7569708564771,4.5244367732729,4.7591559095375,5.53897210868266,4.58863694114157,4.63970918980969,4.79626835303846,5.35570746226176,4.77732185701457,4.86743866317717,4.63052782270391,4.6200548438823,4.59300543975549,4.44476301524825,4.80593331178627,4.59913265233227,4.6152576648924,5.11412154931008,4.6401152441489,4.52081743731441,4.93485729726944,4.52289758732073,4.80529666352224,4.57963213331958,5.10771872030863,4.73350281083532,5.32965879752162,4.77652207984796,4.57385159773871,4.80041475791608,4.83745783386311,4.94269731219669
