"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
NA,NA,NA,NA,NA,NA,NA,NA,NA,3.37946428533333,2.82529761928571,2.91551426542857,2.47162698414286,2.890079365,3.3780555554,2.53492063485714,3.10773809542857,3.47222222216667,3.31782407433333,3.55337301571429
2.3639219575,2.79950396828571,3.85787037033333,2.4179166666,3.36130952371429,3.50783730171429,2.821031746,2.72976190471429,3.31746031742857,3.75605158728571,2.83740079371429,3.06507936514286,3.08263888885714,4.14305555557143,2.95317460314286,3.98779761885714,3.51755952385714,3.30922619042857,3.90952380942857,4.60972222228571
2.758531746,3.674702381,2.62946428557143,3.32974537033333,3.08025793642857,3.11309523814286,2.46825396842857,3.50476190471429,3.25148809514286,3.22509920642857,2.74890873014286,3.041765873,2.955654762,3.39543650785714,3.43392857157143,2.924404762,3.00744047628571,2.761904762,2.83998015885714,3.905654762
2.188068182,3.24953726814286,3.56401168257143,2.93621031771429,2.87950313585714,3.48696858685714,3.21054917314286,2.55703601957143,2.91479492728571,3.28658979928571,2.32336136085714,2.79920218671429,2.60739121985714,2.58561091685714,3.23435175928571,3.03741744371429,3.07529761885714,3.77090895214286,3.497834804,2.65816683328571
3.20685286942857,4.11742632371429,3.33272075157143,3.64067876585714,2.72670454557143,2.65313436557143,3.03144020333333,3.22835636571429,2.57610514471429,3.398809524,2.88151917514286,3.47117188357143,3.416425935,2.691765873,2.73342729971429,3.00877872128571,3.26489898966667,3.28353868357143,4.08054138314286,2.32699869571429
NA,NA,3.17649329825,3.65353882228571,3.24464285714286,2.795138889,4.25974789114286,2.82304154171429,2.50103519166667,3.19083624728571,2.41054015428571,2.9255957005,3.40427836057143,2.49136904742857,2.78125,3.28749999983333,3.52420634914286,3.47509920614286,2.730357143,4.44593253971429
