"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
285449,125431.9,187755.6,136487.1,283232.2,61440.9,287569.5,198401.4,194117.1,177152.8,322810.4,166712,262974.3,59858.9,14714.1,NA,NA,NA,NA,NA
NA,589337.3,150071.5,818846.4,331314.8,615989.2,581598.1,124659.2,30560,224413.7,290153.7,592028.2,638819.9,404283.5,342735.7,283705.5,250993.5,NA,NA,NA
NA,NA,261391.8,449653.4,62237.4,315653.1,571146.3,461881.1,414143.2,583783.3,385716.2,354748,214224.1,206452.7,146023.5,142600.3,111525.6,NA,NA,NA
NA,426059.5,419299.5,NA,NA,NA,NA,673232.2,640229.3,198379.8,476821.2,413540.5,300056.2,216506,225504.4,233889.9,99200.6,95023.9,NA,NA
NA,473237.5,655051.4,282694.4,386684.8,311659.7,319786.5,291627.6,302219.6,286342.5,283845.5,217044.4,192577.8,200274.6,198121.3,122493.9,105659.2,60881.3,NA,NA
NA,49180.8,114453.2,280487.1,398901.1,509458.4,587744.3,634094.1,630692.1,409514.7,370150.7,472365.5,388783.4,326427.9,268431.3,228163.6,208325.4,NA,NA,NA
