date,MaxWindSp_ms_max_ALL_InstFilterMax,ma_2,ma_3,ma_5,ma_7,ma_10,ma_14
2015-04-11,7.1,25.5,36.3,41.9,51.9,69,NA
2015-04-12,4.2,11.299999999999999,29.699999999999996,45.099999999999994,50,67.39999999999999,NA
2015-04-13,5.9,10.1,17.2,46.4,52,68.1,NA
2015-04-14,4.9,10.8,15,40.5,55.9,66.89999999999999,89.2
2015-04-15,4.4,9.3,15.2,26.5,55.699999999999996,65.19999999999999,88.4
2015-04-16,5.1,9.5,14.399999999999999,24.5,50,66.39999999999999,87.7
2015-04-17,4.8,9.899999999999999,14.299999999999999,25.1,36.4,70.19999999999999,87.3
2015-04-18,4.4,9.2,14.299999999999999,23.6,33.7,70,85.60000000000001
2015-04-19,4.1,8.5,13.299999999999999,22.799999999999997,33.6,63.3,83.60000000000001
2015-04-20,5.8,9.899999999999999,14.299999999999999,24.2,33.5,50.699999999999996,85.5
2015-04-21,6,11.799999999999999,15.899999999999999,25.099999999999998,34.6,49.599999999999994,90.5
2015-04-22,4.2,10.2,15.999999999999998,24.5,34.4,49.599999999999994,90.10000000000001
2015-06-04,3.3,7.499999999999999,13.499999999999998,23.4,32.6,47,82.60000000000001
2015-06-05,2.6,5.899999999999999,10.099999999999998,21.9,30.4,44.699999999999996,66.8
2015-06-06,4,6.6,9.899999999999999,20.099999999999998,30,44.3,63.7
2015-06-07,3.4,7.399999999999999,9.999999999999998,17.5,29.3,42.599999999999994,62.900000000000006
2015-06-08,4,7.399999999999999,11.399999999999999,17.299999999999997,27.5,41.8,61
2015-06-09,3.4,7.399999999999999,10.799999999999999,17.4,24.9,40.8,59.5
2015-06-10,4.5,7.899999999999999,11.899999999999999,19.299999999999997,25.2,41.199999999999996,59.6
2015-06-11,13,17.5,20.9,28.299999999999997,34.9,48.4,67.5
2015-06-12,6,19,23.5,30.9,38.3,48.4,68.7
2015-06-13,9,14.999999999999998,28,35.9,43.3,53.199999999999996,73.3
2015-06-14,4.4,13.399999999999999,19.4,36.9,44.3,54.3,73.60000000000001
2015-06-15,4.9,9.299999999999999,18.3,37.3,45.2,56.599999999999994,72.7
2015-06-16,7.4,12.299999999999999,16.7,31.7,49.2,60,74.10000000000001
2015-06-17,8.7,16.099999999999998,21,34.4,53.4,65.3,78.60000000000001
2015-06-18,6.8,15.499999999999998,22.9,32.2,47.199999999999996,68.1,82.10000000000001
2015-06-19,9.7,16.499999999999996,25.199999999999996,37.5,50.9,74.39999999999999,89.2
2015-06-20,7.7,17.4,24.2,40.3,49.599999999999994,77.6,92.9
2015-06-21,9.1,16.799999999999997,26.499999999999996,42,54.3,73.69999999999999,98.60000000000001
2015-06-22,8.1,17.2,24.9,41.4,57.5,75.8,102.7
2015-06-23,10.2,18.299999999999997,27.4,44.8,60.3,77,109.5
2015-06-24,10.2,20.4,28.499999999999996,45.3,61.8,82.8,115.2
2015-06-25,8.6,18.799999999999997,28.999999999999996,46.199999999999996,63.599999999999994,86.49999999999999,110.8
2015-06-26,6.2,14.799999999999999,24.999999999999996,43.3,60.099999999999994,85.3,111
2015-06-27,3.8,9.999999999999998,18.599999999999998,39,56.199999999999996,80.39999999999999,105.8
2015-06-28,9.8,13.6,19.8,38.6,56.9,83.39999999999999,111.2
2015-06-29,7.8,17.599999999999998,21.4,36.2,56.599999999999994,81.5,114.1
2015-06-30,6,13.799999999999999,23.599999999999998,33.6,52.4,79.8,112.7
2015-07-01,6.9,12.899999999999999,20.7,34.3,49.1,77.6,110.9
2015-07-02,9.2,16.099999999999998,22.099999999999998,39.7,49.699999999999996,78.69999999999999,113.3
2015-07-03,7.3,16.499999999999996,23.4,37.199999999999996,50.8,75.8,110.9
2015-07-04,6.2,13.499999999999998,22.7,35.6,53.199999999999996,71.8,109.4
2015-07-05,6.1,12.299999999999999,19.599999999999998,35.699999999999996,49.5,69.3,106.4
2015-07-06,5.2,11.299999999999999,17.5,34,46.9,68.3,103.5
2015-07-07,7.3,12.499999999999998,18.599999999999998,32.1,48.199999999999996,71.8,100.60000000000001
2015-07-08,9.6,16.9,22.099999999999998,34.4,50.9,71.6,100
2015-07-09,4,13.599999999999998,20.9,32.199999999999996,45.699999999999996,67.8,95.4
2015-07-10,10.1,14.099999999999998,23.7,36.199999999999996,48.5,71.89999999999999,99.3
2015-07-11,6.7,16.799999999999997,20.799999999999997,37.699999999999996,49,71.69999999999999,102.2
2015-07-12,6.4,13.1,23.2,36.8,49.3,68.89999999999999,98.8
2015-07-13,5.8,12.2,18.9,33,49.9,67.39999999999999,96.8
2015-07-14,6.6,12.399999999999999,18.799999999999997,35.6,49.199999999999996,67.8,97.4
2015-07-15,10.5,17.099999999999998,22.9,36,50.099999999999994,72.19999999999999,101
2015-07-16,7.7,18.2,24.799999999999997,37,53.8,74.69999999999999,99.5
2015-07-17,6.5,14.2,24.7,37.1,50.199999999999996,73.89999999999999,98.7
2015-07-18,7.5,13.999999999999998,21.7,38.8,51,71.8,100
2015-07-19,20.8,28.3,34.8,53,65.4,88.6,114.7
2015-07-20,7.8,28.599999999999998,36.1,50.3,67.4,86.3,117.3
2015-07-21,8.4,16.2,37,51,69.2,88,118.4
2015-07-22,12.7,21.099999999999998,28.9,57.2,71.4,94.3,121.5
2015-07-23,8.6,21.299999999999997,29.7,58.3,72.3,97.1,126.10000000000001
2015-07-24,7,15.599999999999998,28.299999999999997,44.5,72.8,97.5,123
2015-07-25,4.5,11.499999999999998,20.099999999999998,41.199999999999996,69.8,91.5,120.8
2015-07-26,4.9,9.399999999999999,16.4,37.699999999999996,53.9,88.7,119.3
2015-07-27,3.6,8.5,13,28.599999999999998,49.699999999999996,85.8,117.10000000000001
2015-07-28,6.5,10.099999999999998,15,26.5,47.8,84.8,117
2015-07-29,5.5,11.999999999999998,15.6,25,40.6,69.5,112
2015-07-30,8.1,13.599999999999998,20.1,28.599999999999998,40.1,69.8,112.4
2015-07-31,9.5,17.599999999999998,23.1,33.199999999999996,42.6,70.89999999999999,115.4
2015-08-01,8.5,18,26.1,38.1,46.6,66.69999999999999,116.4
2015-08-02,7.8,16.299999999999997,25.8,39.4,49.5,65.89999999999999,103.4
2015-08-03,12,19.799999999999997,28.3,45.9,57.9,70.89999999999999,107.60000000000001
2015-08-04,8.6,20.599999999999998,28.4,46.4,60,75,107.8
2015-08-05,9.3,17.9,29.9,46.2,63.8,79.39999999999999,104.4
2015-08-06,9.3,18.6,27.200000000000003,47,65,85.1,105.10000000000001
2015-08-07,5.3,14.6,23.900000000000002,44.5,60.8,83.89999999999999,103.4
2015-08-08,6.5,11.799999999999999,21.1,39,58.8,84.89999999999999,105.4
2015-08-09,4.2,10.7,16,34.6,55.2,81,104.7
2015-08-10,6.8,10.999999999999998,17.5,32.1,50,78.3,107.9
2015-08-11,7.1,13.899999999999999,18.1,29.9,48.5,76.89999999999999,108.5
2015-08-12,7.3,14.399999999999999,21.2,31.9,46.5,76.39999999999999,110.3
2015-08-13,10,17.299999999999997,24.4,35.4,47.199999999999996,74.39999999999999,112.2
2015-08-14,8.7,18.7,26,39.9,50.599999999999994,74.5,111.4
2015-08-15,8.3,17,27,41.4,52.4,73.5,111.2
2015-08-16,5.4,13.7,22.4,39.7,53.6,69.6,108.80000000000001
2015-08-17,6.2,11.6,19.900000000000002,38.6,53,70.5,103
2015-08-18,7.3,13.499999999999998,18.9,35.9,53.2,71.3,101.7
2015-08-19,6.5,13.799999999999999,20,33.7,52.4,73.6,98.9
2015-08-20,8,14.499999999999998,21.8,33.4,50.4,74.8,97.60000000000001
2015-08-21,5.9,13.899999999999999,20.4,33.9,47.6,73.6,98.2
2015-08-22,4.2,10.1,18.1,31.9,43.5,70.5,95.9
2015-08-23,16.5,20.7,26.6,41.1,54.6,77,108.2
2015-08-24,6,22.5,26.7,40.6,54.4,74.3,107.4
2015-08-25,7.5,13.499999999999998,30,40.1,54.6,73.5,107.80000000000001
2015-08-26,6.2,13.7,19.7,40.4,54.3,74.3,106.7
2015-08-27,8.6,14.799999999999999,22.299999999999997,44.8,54.9,76.7,105.30000000000001
2015-08-28,7.3,15.899999999999999,22.099999999999998,35.6,56.3,76.7,103.9
2015-08-29,6.3,13.599999999999998,22.2,35.9,58.4,76.5,101.9
2015-08-30,5.5,11.799999999999999,19.099999999999998,33.9,47.4,74,102
2015-08-31,10.4,15.899999999999999,22.2,38.1,51.8,78.5,106.2
2015-09-01,5.8,16.2,21.7,35.3,50.1,80.1,104.7
2015-09-02,4.9,10.7,21.1,32.9,48.8,68.5,103.10000000000001
2015-09-03,6.7,11.6,17.4,33.3,46.9,69.2,101.80000000000001
2015-09-04,7.3,13.999999999999998,18.9,35.1,46.9,69,103.2
2015-09-05,4.1,11.399999999999999,18.099999999999998,28.799999999999997,44.7,66.89999999999999,103.10000000000001
2015-09-06,5.5,9.599999999999998,16.9,28.5,44.7,63.8,92.10000000000001
2015-09-07,7.9,13.399999999999999,17.5,31.5,42.2,64.39999999999999,94
2015-09-08,7.3,15.2,20.7,32.1,43.7,65.39999999999999,93.80000000000001
2015-09-09,12.2,19.499999999999996,27.4,37,51,72.1,99.8
2015-09-10,6.4,18.599999999999998,25.9,39.3,50.699999999999996,68.1,97.60000000000001
2015-09-11,7.4,13.799999999999999,26,41.2,50.8,69.7,97.7
2015-09-12,4.6,11.999999999999998,18.4,37.9,51.3,69.39999999999999,96
2015-09-13,7.5,12.099999999999998,19.5,38.1,53.3,70.19999999999999,98
2015-09-14,10.1,17.599999999999998,22.2,36,55.5,73,97.7
2015-09-15,9,19.099999999999998,26.599999999999998,38.6,57.199999999999996,77.89999999999999,100.9
2015-09-16,5.9,14.899999999999999,25,37.1,50.9,78.3,101.9
2015-09-17,5.7,11.6,20.6,38.2,50.2,76.1,100.9
2015-09-18,5.8,11.499999999999998,17.4,36.5,48.6,74.6,99.4
2015-09-19,7,12.799999999999999,18.5,33.4,51,69.39999999999999,102.30000000000001
2015-09-20,9.9,16.9,22.7,34.3,53.4,72.89999999999999,106.7
2015-09-21,4.8,14.7,21.7,33.2,48.1,70.3,103.60000000000001
2015-09-22,4.3,9.099999999999998,19,31.799999999999997,43.4,70,100.60000000000001
2015-09-23,6.5,10.799999999999999,15.599999999999998,32.5,44,69,94.9
2015-09-24,8.1,14.599999999999998,18.9,33.6,46.4,67,96.60000000000001
2015-09-25,4.4,12.499999999999998,19,28.099999999999998,45,62.4,93.60000000000001
2015-09-26,4,8.399999999999999,16.5,27.299999999999997,42,60.5,93
2015-09-27,5.5,9.499999999999998,13.899999999999999,28.5,37.6,60.3,91
2015-09-28,6.9,12.399999999999999,16.4,28.9,39.7,61.4,87.80000000000001
2015-09-29,7.8,14.7,20.2,28.6,43.2,62.199999999999996,86.60000000000001
2015-09-30,12.6,20.4,27.299999999999997,36.8,49.3,64.89999999999999,93.30000000000001
2015-10-01,9.6,22.2,30,42.4,50.8,69.69999999999999,97.2
2015-10-02,7.5,17.099999999999998,29.7,44.4,53.9,72.89999999999999,98.9
2015-10-03,8.6,16.099999999999998,25.7,46.099999999999994,58.5,75,100.5
2015-10-04,5.3,13.899999999999999,21.4,43.599999999999994,58.3,72.19999999999999,95.9
2015-10-05,5.3,10.599999999999998,19.2,36.3,56.699999999999996,73.1,96.4
2015-10-06,8.5,13.799999999999999,19.099999999999998,35.199999999999996,57.4,77.6,100.60000000000001
2015-10-07,7.7,16.2,21.5,35.4,52.5,79.8,101.8
2015-10-08,6.1,13.799999999999999,22.299999999999997,32.9,49,79,99.8
2015-10-09,7,13.099999999999998,20.799999999999997,34.6,48.5,78.19999999999999,102.4
2015-10-10,3.9,10.899999999999999,17,33.199999999999996,43.8,69.5,102.3
2015-10-11,3.8,7.699999999999998,14.7,28.5,42.3,63.699999999999996,100.60000000000001
2015-10-12,3.2,6.999999999999998,10.899999999999999,24,40.2,59.4,96.9
2015-10-13,3.8,6.999999999999998,10.799999999999999,21.7,35.5,54.599999999999994,92.9
2015-10-14,3.8,7.599999999999998,10.799999999999999,18.5,31.599999999999998,53.099999999999994,84.10000000000001
2015-10-15,3.8,7.599999999999998,11.399999999999999,18.4,29.299999999999997,51.599999999999994,78.3
2015-10-16,3.8,7.599999999999998,11.399999999999999,18.4,26.099999999999998,46.9,74.60000000000001
2015-10-17,4.4,8.2,12,19.599999999999998,26.599999999999998,43.599999999999994,70.4
2015-10-18,4.2,8.6,12.399999999999999,20,27,41.699999999999996,69.3
2015-10-19,4.5,8.7,13.1,20.7,28.3,39.199999999999996,68.5
2015-10-20,5.3,9.799999999999999,14,22.2,29.8,40.599999999999994,65.3
2015-10-21,1.9,7.199999999999998,11.7,20.3,27.9,38.699999999999996,59.5
2015-10-22,4.4,6.299999999999999,11.6,20.3,28.5,39.9,57.800000000000004
2015-10-23,4.5,8.899999999999999,10.799999999999999,20.599999999999998,29.2,40.599999999999994,55.300000000000004
2015-10-24,4.4,8.899999999999999,13.3,20.5,29.2,41.199999999999996,55.800000000000004
2015-10-25,6,10.399999999999999,14.899999999999999,21.2,31,43.4,58.00000000000001
2015-10-26,5.5,11.499999999999998,15.899999999999999,24.8,32,45.099999999999994,60.300000000000004
2015-10-27,2.4,7.899999999999999,13.899999999999999,22.8,29.1,43.099999999999994,58.900000000000006
2015-10-28,6.6,8.999999999999998,14.499999999999998,24.9,33.8,45.5,61.7
2015-10-29,6.4,12.999999999999998,15.399999999999999,26.9,35.8,47.4,64.30000000000001
2015-10-30,5.8,12.2,18.799999999999997,26.7,37.1,47.9,66.30000000000001
2015-10-31,2.5,8.299999999999997,14.7,23.7,35.199999999999996,48.5,64.4
2016-04-01,5.9,NA,NA,NA,NA,NA,NA
2016-04-02,5,10.9,NA,NA,NA,NA,NA
2016-04-03,9,14,19.9,NA,NA,NA,NA
2016-04-04,2,11,15.999999999999998,NA,NA,NA,NA
2016-04-05,5.5,7.5,16.5,27.4,NA,NA,NA
2016-04-06,5.4,10.9,12.899999999999999,26.9,NA,NA,NA
2016-04-07,4.9,10.3,15.799999999999999,26.799999999999997,37.7,NA,NA
2016-04-08,6.8,11.7,17.099999999999998,24.599999999999998,38.6,NA,NA
2016-04-09,4.4,11.2,16.099999999999998,27,38,NA,NA
2016-04-10,6.2,10.600000000000001,17.4,27.7,35.2,55.1,NA
2016-04-11,5.2,11.4,15.799999999999999,27.5,38.400000000000006,54.4,NA
2016-04-12,6.3,11.5,17.7,28.9,39.2,55.7,NA
2016-04-13,4.8,11.1,16.299999999999997,26.9,38.6,51.5,NA
2016-04-14,3.2,8,14.299999999999997,25.7,36.900000000000006,52.7,74.6
2016-04-15,3.7,6.9,11.7,23.2,33.800000000000004,50.9,72.39999999999999
2016-04-16,1.2,4.9,8.099999999999998,19.2,30.6,46.7,68.6
2016-04-17,3.5,4.7,8.399999999999999,16.4,27.900000000000002,45.3,63.099999999999994
2016-04-18,3.8,7.3,8.499999999999998,15.399999999999999,26.5,42.3,64.89999999999999
2016-04-19,5.9,9.7,13.2,18.099999999999998,26.1,43.8,65.3
2016-04-20,4.6,10.5,14.299999999999997,19,25.900000000000002,42.2,64.5
2016-04-21,5,9.6,15.499999999999998,22.799999999999997,27.700000000000003,42,64.6
2016-04-22,5.7,10.7,15.299999999999997,25,29.700000000000003,41.4,63.49999999999999
2016-04-23,6.2,11.9,16.9,27.4,34.7,42.8,65.3
2016-04-24,5.3,11.5,17.2,26.799999999999997,36.5,44.9,64.39999999999999
2016-04-25,4.7,10,16.2,26.9,37.400000000000006,45.9,63.89999999999999
2016-04-26,2.8,7.5,12.799999999999997,24.7,34.300000000000004,47.5,60.39999999999999
2016-04-27,5.1,7.8999999999999995,12.599999999999998,24.099999999999998,34.800000000000004,49.1,60.699999999999996
2016-04-28,4.1,9.2,11.999999999999996,21.999999999999996,33.9,49.4,61.599999999999994
2016-04-29,1.5,5.6,10.699999999999998,18.199999999999996,29.700000000000003,45,59.39999999999999
2016-04-30,3.4,4.9,8.999999999999998,16.9,26.900000000000002,43.8,61.599999999999994
2016-05-01,2.2,5.6,7.099999999999998,16.299999999999997,23.8,41,60.29999999999999
2016-05-02,1.9,4.1,7.499999999999998,13.099999999999998,21,37.2,58.39999999999999
2016-05-03,4.1,6,8.199999999999998,13.099999999999998,22.3,35.1,56.599999999999994
2016-05-04,5,9.1,10.999999999999998,16.599999999999998,22.200000000000003,34.8,56.99999999999999
2016-05-05,6.2,11.2,15.299999999999999,19.4,24.3,36.3,58.199999999999996
2016-05-06,8.1,14.3,19.299999999999997,25.299999999999997,30.900000000000002,41.6,60.599999999999994
2016-05-07,5.2,13.3,19.5,28.599999999999998,32.7,41.7,59.599999999999994
2016-05-08,13.2,18.4,26.499999999999996,37.699999999999996,43.7,50.8,67.49999999999999
2016-05-09,11.8,25,30.2,44.5,53.6,61.1,74.6
2016-05-10,10,21.8,35,48.3,59.5,67.7,81.8
2016-05-11,7.7,17.7,29.5,47.9,62.2,73.2,84.39999999999999
2016-05-12,4.6,12.3,22.299999999999997,47.3,60.6,75.9,84.89999999999999
2016-05-13,7.8,12.399999999999999,20.099999999999998,41.9,60.300000000000004,79.6,91.19999999999999
2016-05-14,10.8,18.6,23.2,40.9,65.9,85.4,98.6
2016-05-15,12.8,23.6,31.4,43.7,65.5,92,109.19999999999999
2016-05-16,15.8,28.6,39.4,51.8,69.5,99.7,123.1
2016-05-17,11.5,27.3,40.1,58.7,71,106,130.5
2016-05-18,7.2,18.7,34.5,58.1,70.5,100,132.7
2016-05-19,7.6,14.799999999999999,26.299999999999997,54.9,73.5,95.8,134.1
2016-05-20,7.5,15.099999999999998,22.299999999999997,49.6,73.2,93.3,133.5
2016-05-21,6.2,13.7,21.299999999999997,40,68.60000000000001,91.8,134.5
2016-05-22,8.7,14.899999999999999,22.4,37.199999999999996,64.5,95.9,130
2016-05-23,5.8,14.499999999999998,20.699999999999996,35.8,54.5,93.9,124
2016-05-24,4.8,10.599999999999998,19.299999999999997,33,47.800000000000004,87.9,118.8
2016-05-25,10.1,14.899999999999999,20.699999999999996,35.599999999999994,50.7,85.2,121.19999999999999
2016-05-26,5.7,15.799999999999999,20.599999999999998,35.099999999999994,48.800000000000004,75.1,122.3
2016-05-27,7.2,12.899999999999999,22.999999999999996,33.599999999999994,48.5,70.8,121.69999999999999
2016-05-28,7.2,14.399999999999999,20.099999999999998,35,49.5,70.8,118.1
2016-05-29,6.1,13.299999999999999,20.499999999999996,36.3,46.900000000000006,69.3,111.39999999999999
2016-05-30,7.2,13.299999999999999,20.499999999999996,33.4,48.300000000000004,69,102.8
2016-05-31,10.1,17.299999999999997,23.4,37.8,53.6,72.89999999999999,101.39999999999999
2016-06-01,7.9,18,25.2,38.5,51.400000000000006,72.1,102.1
2016-06-02,7.5,15.399999999999999,25.499999999999996,38.8,53.2,73.8,101.99999999999999
2016-06-03,5.4,12.899999999999999,20.799999999999997,38.1,51.400000000000006,74.4,99.89999999999999
2016-06-04,5.4,10.8,18.299999999999997,36.3,49.6,69.7,99.1
2016-06-05,8.3,13.7,19.099999999999998,34.5,51.800000000000004,72.3,98.69999999999999
2016-06-06,10.1,18.4,23.799999999999997,36.7,54.7,75.2,103
2016-06-07,10.8,20.9,29.2,40,55.400000000000006,78.8,109
2016-06-08,11.2,22,32.099999999999994,45.8,58.7,83.9,110.1
2016-06-09,14,25.2,36,54.4,65.2,90.7,118.39999999999999
2016-06-10,10.3,24.3,35.5,56.4,70.10000000000001,90.9,121.5
2016-06-11,6.7,17,31,53,71.4,89.7,121
2016-06-12,13.6,20.299999999999997,30.599999999999998,55.8,76.7,95.8,128.5
2016-06-13,10.7,24.299999999999997,30.999999999999996,55.3,77.3,101.1,132
2016-06-14,11.3,22,35.599999999999994,52.6,77.8,107,133.2
2016-06-15,10.1,21.4,32.099999999999994,52.4,76.7,108.8,135.4
2016-06-16,6.4,16.5,27.799999999999997,52.099999999999994,69.10000000000001,105.1,134.29999999999998
2016-06-17,5.5,11.899999999999999,21.999999999999996,44,64.3,99.8,134.4
2016-06-18,8.5,14,20.4,41.8,66.10000000000001,97.1,137.5
2016-06-19,8.4,16.9,22.4,38.9,60.900000000000006,91.5,137.6
2016-06-20,8.7,17.099999999999998,25.599999999999998,37.5,58.900000000000006,89.89999999999999,136.2
2016-06-21,10.3,19,27.4,41.4,57.900000000000006,93.5,135.7
2016-06-22,9.8,20.1,28.799999999999997,45.7,57.6,89.7,134.29999999999998
2016-06-23,6.8,16.6,26.9,44,58.00000000000001,85.8,127.1
2016-06-24,6.6,13.399999999999999,23.2,42.199999999999996,59.1,81.1,123.39999999999999
2016-06-25,3.4,9.999999999999998,16.799999999999997,36.9,54.00000000000001,74.4,120.1
2016-06-26,5,8.399999999999999,14.999999999999998,31.599999999999998,50.6,73,111.5
2016-06-27,9.3,14.299999999999999,17.7,31.099999999999998,51.2,76.8,110.1
2016-06-28,9.9,19.2,24.2,34.2,50.800000000000004,78.2,108.69999999999999
2016-06-29,8.6,18.5,27.799999999999997,36.2,49.6,78.4,107.19999999999999
2016-06-30,9.7,18.299999999999997,28.199999999999996,42.5,52.5,79.4,110.5
2016-07-01,9.7,19.4,27.999999999999996,47.199999999999996,55.6,78.8,114.69999999999999
2016-07-02,12.2,21.9,31.599999999999994,50.099999999999994,64.4,81.2,118.39999999999999
2016-07-03,9.3,21.5,31.199999999999996,49.5,68.7,83.7,119.3
2016-07-04,7,16.3,28.499999999999996,47.9,66.4,84.1,117.6
2016-07-05,7.1,14.099999999999998,23.4,45.3,63.6,87.8,114.39999999999999
2016-07-06,6,13.099999999999998,20.099999999999998,41.599999999999994,61,88.8,110.6
2016-07-07,7.7,13.7,20.799999999999997,37.1,59,87.2,111.49999999999999
2016-07-08,5.3,12.999999999999998,18.999999999999996,33.099999999999994,54.6,82.6,110.19999999999999
2016-07-09,6.3,11.599999999999998,19.299999999999997,32.4,48.7,80.3,113.1
2016-07-10,4.8,11.099999999999998,16.4,30.099999999999998,44.2,75.39999999999999,112.89999999999999
2016-07-11,8.4,13.2,19.499999999999996,32.5,45.6,74.1,111.99999999999999
2016-07-12,5.9,14.299999999999999,19.099999999999998,30.7,44.400000000000006,67.8,107.99999999999999
2016-07-13,10.1,15.999999999999998,24.4,35.5,48.5,68.6,109.49999999999999
2016-07-14,9.3,19.4,25.299999999999997,38.5,50.1,70.9,109.1
2016-07-15,9.4,18.7,28.799999999999997,43.1,54.2,73.2,108.8
2016-07-16,8.7,18.099999999999998,27.4,43.4,56.6,75.9,105.3
2016-07-17,6,14.699999999999998,24.099999999999998,43.5,57.800000000000004,74.2,102
2016-07-18,10.1,16.099999999999998,24.799999999999997,43.5,59.5,79,105.1
2016-07-19,9.3,19.4,25.4,43.5,62.900000000000006,82,107.3
2016-07-20,7.9,17.2,27.299999999999997,42,60.7,85.1,109.19999999999999
2016-07-21,7.6,15.499999999999998,24.799999999999997,40.9,59,84.3,109.1
2016-07-22,11.2,18.799999999999997,26.699999999999996,46.099999999999994,60.800000000000004,89.6,115
2016-07-23,16.6,27.8,35.4,52.6,68.7,96.1,125.3
2016-07-24,8.2,24.8,36,51.5,70.9,95,128.7
2016-07-25,5.5,13.699999999999998,30.299999999999997,49.099999999999994,66.3,91.1,125.8
2016-07-26,9.6,15.099999999999998,23.299999999999997,51.099999999999994,66.60000000000001,92,129.5
2016-07-27,7.2,16.799999999999997,22.299999999999997,47.1,65.9,93.2,126.6
2016-07-28,6.7,13.899999999999999,23.499999999999996,37.199999999999996,65,89.8,123.99999999999999
2016-07-29,6.4,13.1,20.299999999999997,35.4,60.2,86.9,120.99999999999999
2016-07-30,7.2,13.6,20.299999999999997,37.099999999999994,50.800000000000004,86.2,119.5
2016-07-31,5,12.2,18.599999999999998,32.5,47.6,83.6,118.5
2016-08-01,10.6,15.599999999999998,22.799999999999997,35.9,52.7,83,119
2016-08-02,3.9,14.499999999999998,19.499999999999996,33.099999999999994,47,70.3,113.6
2016-08-03,4.5,8.399999999999999,18.999999999999996,31.199999999999996,44.300000000000004,66.6,110.19999999999999
2016-08-04,4.4,8.899999999999999,12.799999999999997,28.4,42,65.5,107
2016-08-05,7.3,11.7,16.2,30.699999999999996,42.900000000000006,63.2,103.1
2016-08-06,13.6,20.9,25.299999999999997,33.699999999999996,49.300000000000004,69.6,100.1
2016-08-07,8.1,21.7,28.999999999999996,37.9,52.4,71,99.99999999999999
2016-08-08,8,16.099999999999998,29.699999999999996,41.4,49.800000000000004,72.6,102.49999999999999
2016-08-09,6.6,14.599999999999998,22.699999999999996,43.599999999999994,52.5,72,99.49999999999999
2016-08-10,5.3,11.899999999999999,19.9,41.599999999999994,53.300000000000004,72.3,97.6
2016-08-11,9.9,15.2,21.799999999999997,37.9,58.800000000000004,71.6,100.8
2016-08-12,9.9,19.8,25.099999999999998,39.699999999999996,61.400000000000006,77.6,104.3
2016-08-13,6.7,16.599999999999998,26.5,38.4,54.5,79.8,103.8
2016-08-14,8.4,15.1,25,40.199999999999996,54.800000000000004,83.8,107.19999999999999
2016-08-15,7.1,15.499999999999998,22.2,42,53.900000000000006,83.6,103.69999999999999
2016-08-16,9.2,16.299999999999997,24.699999999999996,41.3,56.5,79.2,108.99999999999999
2016-08-17,11.3,20.5,27.599999999999998,42.699999999999996,62.5,82.4,115.8
2016-08-18,7.6,18.9,28.099999999999998,43.599999999999994,60.2,82,118.99999999999999
2016-08-19,6.3,13.899999999999999,25.2,41.49999999999999,56.6,81.7,117.99999999999999
2016-08-20,7.4,13.7,21.299999999999997,41.8,57.300000000000004,83.8,111.8
2016-08-21,10.3,17.7,24,42.9,59.2,84.2,114
2016-08-22,10.9,21.2,28.599999999999998,42.5,63,85.2,116.89999999999999
2016-08-23,7.2,18.099999999999998,28.4,42.1,61.00000000000001,85.7,117.5
2016-08-24,5.7,12.899999999999999,23.799999999999997,41.5,55.400000000000006,83,117.89999999999999
2016-08-25,8.4,14.1,21.299999999999997,42.5,56.2,84.3,116.39999999999999
2016-08-26,14.3,22.7,28.4,46.5,64.2,89.4,120.8
2016-08-27,3.2,17.5,25.9,38.8,60.00000000000001,81.3,117.3
2016-08-28,7.9,11.1,25.4,39.5,57.6,81.60000000000001,116.8
2016-08-29,11.1,19,22.2,44.9,57.800000000000004,86.4,120.8
2016-08-30,6.1,17.2,25.099999999999998,42.599999999999994,56.7,85.1,117.69999999999999
2016-08-31,7.5,13.6,24.699999999999996,35.8,58.5,82.3,113.89999999999999
2016-09-01,8.4,15.9,21.999999999999996,41,58.5,79.8,114.69999999999999
2016-09-02,10.2,18.599999999999998,26.099999999999998,43.3,54.4,82.8,118.6
2016-09-03,4.8,14.999999999999998,23.4,36.99999999999999,56,81.9,116
2016-09-04,4.5,9.299999999999999,19.499999999999996,35.4,52.6,78,110.19999999999999
2016-09-05,6.1,10.6,15.399999999999997,33.99999999999999,47.6,69.8,105.39999999999999
2016-09-06,13.1,19.2,23.7,38.699999999999996,54.6,79.7,111.3
2016-09-07,5.1,18.2,24.299999999999997,33.599999999999994,52.2,76.89999999999999,110.69999999999999
2016-09-08,6,11.1,24.2,34.8,49.8,71.8,108.3
2016-09-09,7.7,13.7,18.799999999999997,37.99999999999999,47.3,73.39999999999999,101.69999999999999
2016-09-10,4.1,11.799999999999999,17.799999999999997,35.99999999999999,46.6,70,102.6
2016-09-11,12.3,16.4,24.099999999999998,35.199999999999996,54.4,73.89999999999999,106.99999999999999
2016-09-12,5.9,18.2,22.3,36,54.2,69.6,101.8
2016-09-13,8,13.9,26.2,38,49.1,72.8,103.69999999999999
2016-09-14,10.9,18.9,24.8,41.199999999999996,54.900000000000006,79.2,107.1
2016-09-15,7.2,18.1,26.099999999999998,44.3,56.1,80.3,105.89999999999999
2016-09-16,5.7,12.9,23.8,37.699999999999996,54.1,72.9,101.39999999999999
2016-09-17,8.8,14.5,21.7,40.6,58.800000000000004,76.6,105.39999999999999
