"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
0.014147208,0.007073604,NA,0.03536802,0.014147208,0,0.077809644,0.212208121,0.551741115,0.80639086,0.353680202,0.07073604,3.253857855,0.983230961,0.558814719,0.261723349,0.099030457,4.562474601,NA,0.756875632
0.049515228,0.148545685,0.014147208,0.021220812,0.07073604,1.924020297,0.063662436,0.056588832,0.488078678,0.106104061,15.74584258,35.80658362,44.34442368,4.725167494,0.495152282,0.40319543,0.148545685,0.049515228,0.014147208,0.042441624
0,0.007073604,0,0,0.007073604,0,0,0.212208121,0.155619289,0.226355329,0.84175888,0.169766497,4.102690339,2.383804559,1.053967001,0.459784262,0.056588832,0.014147208,0,0
0,0,0.049515228,0.141472081,0.50929949,0.007073604,0.304164973,0.113177665,0.282944161,0.495152282,0.679065987,1.17421827,0.155619289,0.275870557,0.679065987,0.565888323,0.643697967,0.325385786,0.021220812,0.028294416
0,0,0,0.021220812,0.021220812,0.021220812,0.063662436,0.07073604,0.077809644,0.360753806,0.537593907,0.431489846,0.544667511,2.907251258,1.584487303,4.2087944,9.443261384,81.63646415,0.459784262,0.233428933
0,0.007073604,0,0.134398477,0.226355329,1.322763954,3.727789325,0.933715732,1.71888578,1.301543142,1.704738572,0.580035531,2.447466995,0.304164973,1.145923853,0.40319543,1.966461921,0.099030457,0.014147208,0.127324873
