"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
10.2,12.33,0,14.49,15.06,15.385,15.705,16.76,17.59,20.29,19.95,19.005,21.85,20.03,17.425,16.93,15.705,13.765,0,11.2563
13.47,17.18,14.09,14.575,18.09,17.755,21.245,22.115,21.585,20.29,20.72,19.775,20.285,17.425,20.03,17.095,14.655,14.01,13.8864,11.692135
11.273735,11.795,15.735,15.065,15.225,17.345,19.695,19.36,21.68,20.81,20.38,19.78,19.1,18.51,17.43,17.01,16.525,14.82,15.46875,12.033125
14.815,16.52,13.37,16.115,19.53,16.435,19.435,20.64,21.155,19.775,21.07,21.5,21.325,20.375,19.515,18.755,17.51,15.14,14.25,12.905
10.99,10.37,13.45,12.26,14.42,18.01,19.11,21.17,22.925,19.525,20.04,18.59,17.51,19.445,18.425,18.26,16.94,14.74,13.13,13.297335
11.155,13.295,14.415,16.035,16.36,20.48,19.27,20.21,21.695,19.27,20.04,20.21,17.175,19.02,19.02,17.76,14.82,13.45,13.2345,11.1005
10.16576,12.4046,12.93,15.1,16.48,0,16.4,18.465,19.145,0,21.125,20.17,19.485,21.91,20.86,20.09,20.69,18.635,16.805,0
12.62708,16.24,0,12.45,16.805,19.485,19.58,20.175,19.915,20.865,20.865,0,21.385,19.57,19.655,18.3,18.22,18.05,15.505,13.834165
