date,ppt_mm,ma_3,ma_5,ma_7,ma_10,ma_14
2008-05-02,0,NA,NA,NA,NA,NA
2008-05-03,3.12,1.04,NA,NA,NA,NA
2008-05-04,3.31,2.143333333333333,NA,NA,NA,NA
2008-05-05,0.52,2.316666666666667,1.3900000000000001,NA,NA,NA
2008-05-06,0,1.2766666666666666,1.3900000000000001,NA,NA,NA
2008-05-07,0,0.17333333333333334,1.3900000000000001,0.9928571428571429,NA,NA
2008-05-08,0.3,0.09999999999999999,0.826,1.0357142857142858,NA,NA
2008-05-09,0,0.09999999999999999,0.16399999999999998,1.0357142857142858,NA,NA
2008-05-10,0,0.09999999999999999,0.05999999999999996,0.59,0.725,NA
2008-05-11,0,0,0.05999999999999996,0.11714285714285715,0.725,NA
2008-05-12,0,0,0.05999999999999996,0.04285714285714286,0.725,NA
2008-05-13,0,0,-3.3306690738754695e-17,0.04285714285714286,0.413,NA
2008-05-14,0,0,-3.3306690738754695e-17,0.04285714285714286,0.08199999999999999,0.5178571428571429
2008-05-15,0,0,-3.3306690738754695e-17,0,0.02999999999999998,0.5178571428571429
2008-05-16,0.25,0.08333333333333333,0.04999999999999997,0.03571428571428571,0.05499999999999998,0.5357142857142857
2008-05-17,1.35,0.5333333333333333,0.31999999999999995,0.2285714285714286,0.19,0.4092857142857143
2008-05-18,0,0.5333333333333333,0.31999999999999995,0.2285714285714286,0.15999999999999998,0.17285714285714285
2008-05-19,1.16,0.8366666666666666,0.5519999999999999,0.39428571428571424,0.27599999999999997,0.21857142857142856
2008-05-20,0,0.38666666666666666,0.5519999999999999,0.39428571428571424,0.27599999999999997,0.21857142857142856
2008-05-21,0,0.38666666666666666,0.502,0.39428571428571424,0.27599999999999997,0.21857142857142856
2008-05-22,0.16,0.053333333333333344,0.2639999999999999,0.41714285714285715,0.292,0.20857142857142857
2008-05-23,0,0.053333333333333344,0.2639999999999999,0.3814285714285714,0.292,0.20857142857142857
2008-05-24,0,0.053333333333333344,0.03199999999999995,0.18857142857142856,0.292,0.20857142857142857
2008-05-25,0,9.25185853854297e-18,0.03199999999999995,0.18857142857142856,0.292,0.20857142857142857
2008-05-26,0,9.25185853854297e-18,0.03199999999999995,0.022857142857142857,0.267,0.20857142857142857
2008-05-27,0,9.25185853854297e-18,-4.9960036108132046e-17,0.022857142857142857,0.13199999999999998,0.20857142857142857
2008-05-28,0,9.25185853854297e-18,-4.9960036108132046e-17,0.022857142857142857,0.13199999999999998,0.20857142857142857
2008-05-29,0,9.25185853854297e-18,-4.9960036108132046e-17,0,0.015999999999999983,0.20857142857142857
2008-05-30,0,9.25185853854297e-18,-4.9960036108132046e-17,0,0.015999999999999983,0.1907142857142857
2008-05-31,0,9.25185853854297e-18,-4.9960036108132046e-17,0,0.015999999999999983,0.09428571428571428
2008-06-01,2.74,0.9133333333333334,0.5479999999999999,0.39142857142857146,0.27399999999999997,0.29
2008-06-02,0,0.9133333333333334,0.5479999999999999,0.39142857142857146,0.27399999999999997,0.20714285714285713
2008-06-03,0,0.9133333333333334,0.5479999999999999,0.39142857142857146,0.27399999999999997,0.20714285714285713
2008-06-04,1.37,0.4566666666666667,0.8220000000000001,0.5871428571428572,0.41100000000000003,0.30500000000000005
2008-06-05,1.43,0.9333333333333335,1.108,0.7914285714285715,0.554,0.39571428571428574
2008-06-06,12.02,4.94,2.9639999999999995,2.5085714285714285,1.7559999999999998,1.2542857142857142
2008-06-07,5.58,6.343333333333334,4.08,3.3057142857142856,2.314,1.6528571428571428
2008-06-08,0,5.866666666666667,4.08,2.914285714285714,2.314,1.6528571428571428
2008-06-09,0.35,1.9766666666666666,3.876,2.9642857142857144,2.3489999999999998,1.6778571428571427
2008-06-10,0.04,0.1299999999999999,3.598,2.9699999999999998,2.353,1.6807142857142858
2008-06-11,16.86,5.75,4.566,5.182857142857143,3.7649999999999997,2.8850000000000002
2008-06-12,0,5.633333333333333,3.45,4.978571428571429,3.7649999999999997,2.8850000000000002
2008-06-13,0,5.62,3.45,3.261428571428571,3.7649999999999997,2.8850000000000002
2008-06-14,0,-9.020562075079397e-17,3.38,2.4642857142857144,3.628,2.8850000000000002
2008-06-15,13.89,4.63,6.15,4.448571428571428,4.8740000000000006,3.6814285714285715
2008-06-16,0.04,4.6433333333333335,2.786,4.404285714285714,3.6759999999999997,3.684285714285714
2008-06-17,0.54,4.823333333333333,2.894,4.475714285714285,3.1719999999999997,3.722857142857143
2008-06-18,3.47,1.3500000000000003,3.588,2.562857142857143,3.5189999999999997,3.8728571428571428
2008-06-19,0.64,1.55,3.716,2.6542857142857144,3.5479999999999996,3.8164285714285713
2008-06-20,0,1.37,0.9380000000000001,2.6542857142857144,3.5439999999999996,2.957857142857143
2008-06-21,1,0.5466666666666667,1.1300000000000001,2.7971428571428576,1.9579999999999997,2.630714285714286
2008-06-22,0.44,0.48000000000000004,1.1099999999999999,0.8757142857142856,2.002,2.6621428571428574
2008-06-23,11.8,4.413333333333333,2.7760000000000002,2.5557142857142856,3.182,3.48
2008-06-24,3.48,5.24,3.344,2.975714285714286,3.53,3.725714285714286
2008-06-25,1.97,5.75,3.7380000000000004,2.7614285714285716,2.338,2.6621428571428574
2008-06-26,0,1.8166666666666667,3.5380000000000003,2.6700000000000004,2.334,2.6621428571428574
2008-06-27,2.9,1.6233333333333333,4.029999999999999,3.084285714285714,2.57,2.869285714285714
2008-06-28,8.31,3.736666666666667,3.332,4.128571428571429,3.054,3.462857142857143
2008-06-29,17.4,9.536666666666667,6.116,6.551428571428572,4.7299999999999995,3.7135714285714285
2008-06-30,13.21,12.973333333333334,8.364,6.752857142857143,6.051,4.654285714285714
2008-07-01,0,10.203333333333333,8.364,6.255714285714285,5.951,4.615714285714286
2008-07-02,1.81,5.006666666666667,8.145999999999999,6.232857142857142,6.088,4.497142857142857
2008-07-03,0.02,0.61,6.4879999999999995,6.235714285714286,4.91,4.452857142857143
2008-07-04,0.42,0.75,3.092,5.881428571428572,4.604,4.482857142857143
2008-07-05,0,0.14666666666666664,0.4499999999999999,4.694285714285714,4.407,4.411428571428572
2008-07-06,0,0.13999999999999999,0.4499999999999999,2.2085714285714286,4.407,4.38
2008-07-07,0,-3.469446951953614e-18,0.0879999999999999,0.32142857142857123,4.117,3.5371428571428574
2008-07-08,0,-3.469446951953614e-18,0.08399999999999991,0.32142857142857123,3.286,3.2885714285714287
2008-07-09,0.9,0.3,0.1799999999999999,0.19142857142857123,1.636,3.212142857142857
2008-07-10,11.28,4.06,2.436,1.7999999999999996,1.4429999999999996,4.017857142857143
2008-07-11,0,4.06,2.436,1.7399999999999998,1.4429999999999996,3.810714285714286
2008-07-12,0,3.76,2.436,1.7399999999999998,1.2619999999999996,3.217142857142857
2008-07-13,0,-3.469446951953614e-18,2.436,1.7399999999999998,1.2599999999999996,1.9742857142857144
2008-07-14,2.71,0.9033333333333333,2.7979999999999996,2.127142857142857,1.4889999999999997,1.2242857142857144
2008-07-15,0.01,0.9066666666666666,0.5439999999999998,2.1285714285714286,1.4899999999999998,1.225
2008-07-16,0,0.9066666666666666,0.5439999999999998,1.9999999999999998,1.4899999999999998,1.0957142857142859
2008-07-17,0,0.00333333333333333,0.5439999999999998,0.3885714285714284,1.4899999999999998,1.0942857142857145
2008-07-18,0,-3.469446951953614e-18,0.5439999999999998,0.3885714285714284,1.4899999999999998,1.0642857142857145
2008-07-19,1.54,0.5133333333333333,0.3099999999999999,0.6085714285714284,1.5539999999999996,1.1742857142857144
2008-07-20,8.3,3.28,1.968,1.7942857142857143,1.2559999999999998,1.7671428571428573
2008-07-21,13.57,7.803333333333334,4.682,3.3457142857142856,2.613,2.7364285714285717
2008-07-22,10,10.623333333333333,6.682,4.772857142857142,3.6129999999999995,3.450714285714286
2008-07-23,0.46,8.01,6.773999999999999,4.838571428571428,3.659,3.4192857142857145
2008-07-24,36.63,15.696666666666667,13.792000000000002,10.071428571428571,7.051,5.2299999999999995
2008-07-25,14.9,17.330000000000002,15.112,12.200000000000001,8.540000000000001,6.2942857142857145
2008-07-26,0,17.176666666666666,12.398,11.98,8.540000000000001,6.2942857142857145
2008-07-27,7.94,7.613333333333334,11.986,11.928571428571429,9.334,6.861428571428571
2008-07-28,2.29,3.4100000000000006,12.352,10.317142857142857,9.562999999999999,6.831428571428572
2008-07-29,0.28,3.5033333333333343,5.082000000000001,8.928571428571429,9.437000000000001,6.850714285714287
2008-07-30,0,0.8566666666666675,2.1020000000000003,8.862857142857143,8.607,6.850714285714287
2008-07-31,0,0.09333333333333421,2.1020000000000003,3.6299999999999994,7.25,6.850714285714287
2008-08-01,0.1,0.0333333333333342,0.5340000000000003,1.5157142857142853,6.26,6.857857142857143
2008-08-02,0,0.0333333333333342,0.07600000000000028,1.5157142857142853,6.214,6.747857142857143
2008-08-03,23.79,7.963333333333334,4.7780000000000005,3.779999999999999,4.93,7.854285714285715
2008-08-04,1.8,8.530000000000001,5.138,3.7099999999999995,3.6199999999999997,7.013571428571429
2008-08-05,0,8.530000000000001,5.138,3.669999999999999,3.6199999999999997,6.299285714285714
2008-08-06,5.37,2.390000000000001,6.192,4.437142857142857,3.3629999999999995,6.65
2008-08-07,26.94,10.770000000000001,11.58,8.285714285714285,5.828,5.957857142857143
2008-08-08,2.5,11.603333333333333,7.322,8.628571428571428,6.05,5.0721428571428575
2008-08-09,7.58,12.340000000000002,8.478,9.71142857142857,6.808,5.613571428571428
2008-08-10,0,3.360000000000001,8.478,6.312857142857142,6.808,5.046428571428572
2008-08-11,1.95,3.1766666666666676,7.794,6.334285714285714,6.992999999999999,5.022142857142858
2008-08-12,12.44,4.796666666666668,4.894,8.11142857142857,8.236999999999998,5.890714285714286
2008-08-13,4.1,6.163333333333334,5.214,7.93,6.268,6.183571428571429
2008-08-14,0,5.5133333333333345,3.6979999999999995,4.08142857142857,6.088,6.183571428571429
2008-08-15,0,1.3666666666666674,3.6979999999999995,3.7242857142857133,6.088,6.176428571428572
2008-08-16,0.16,0.053333333333334294,3.34,2.6642857142857137,5.567,6.187857142857142
2008-08-17,1.52,0.5600000000000009,1.1560000000000001,2.881428571428571,3.0249999999999995,4.597142857142857
2008-08-18,0,0.5600000000000009,0.33600000000000013,2.6028571428571423,2.7749999999999995,4.468571428571429
2008-08-19,5.39,2.303333333333334,1.4140000000000001,1.595714285714285,2.556,4.853571428571429
2008-08-20,2.25,2.5466666666666673,1.864,1.3314285714285707,2.7809999999999997,4.630714285714285
2008-08-21,0,2.5466666666666673,1.832,1.3314285714285707,2.5859999999999994,2.7064285714285714
2008-08-22,0,0.7500000000000009,1.528,1.3314285714285707,1.3419999999999999,2.527857142857143
2008-08-23,0,9.124645483638005e-16,1.528,1.3085714285714278,0.9319999999999998,1.9864285714285717
2008-08-24,0,9.124645483638005e-16,0.45000000000000007,1.0914285714285707,0.9319999999999998,1.9864285714285717
2008-08-25,0,9.124645483638005e-16,1.0269562977782698e-16,1.0914285714285707,0.9319999999999998,1.8471428571428572
2008-08-26,0,9.124645483638005e-16,1.0269562977782698e-16,0.3214285714285708,0.9159999999999998,0.9585714285714287
2008-08-27,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,0.7639999999999998,0.6657142857142858
2008-08-28,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,0.7639999999999998,0.6657142857142858
2008-08-29,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,0.22499999999999987,0.6657142857142858
2008-08-30,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,0.6542857142857145
2008-08-31,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,0.5457142857142858
2008-09-01,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,0.5457142857142858
2008-09-02,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,0.16071428571428584
2008-09-03,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,1.3629970168389198e-16
2008-09-04,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,1.3629970168389198e-16
2008-09-05,0,9.124645483638005e-16,1.0269562977782698e-16,-6.39369509717166e-16,-1.40165656858926e-16,1.3629970168389198e-16
2008-09-06,7.93,2.643333333333334,1.586,1.1328571428571421,0.7929999999999998,0.5664285714285715
2008-09-07,52.65,20.19333333333333,12.116,8.654285714285713,6.058,4.327142857142857
2008-09-08,0,20.19333333333333,12.116,8.654285714285713,6.058,4.327142857142857
2008-09-09,0,17.55,12.116,8.654285714285713,6.058,4.327142857142857
2008-09-10,14.29,4.7633333333333345,14.974,10.695714285714285,7.486999999999999,5.347857142857143
2008-09-11,0,4.7633333333333345,13.388,10.695714285714285,7.486999999999999,5.347857142857143
2008-09-12,0,4.7633333333333345,2.8579999999999997,10.695714285714285,7.486999999999999,5.347857142857143
2008-09-13,5.24,1.7466666666666677,3.906,10.31142857142857,8.011,5.722142857142857
2008-09-14,12.37,5.870000000000001,6.38,4.557142857142856,9.248,6.605714285714286
2008-09-15,4.89,7.500000000000001,4.5,5.2557142857142845,9.736999999999998,6.955
2008-09-16,0,5.753333333333334,4.5,5.2557142857142845,8.943999999999999,6.955
2008-09-17,0,1.6300000000000008,4.5,3.214285714285713,3.679,6.955
2008-09-18,0,9.124645483638005e-16,3.4520000000000004,3.214285714285713,3.679,6.955
2008-09-19,0,9.124645483638005e-16,0.9780000000000003,3.214285714285713,3.679,6.955
2008-09-20,0,9.124645483638005e-16,2.80331313717852e-16,2.4657142857142844,2.2499999999999996,6.388571428571429
2008-09-21,0,9.124645483638005e-16,2.80331313717852e-16,0.6985714285714276,2.2499999999999996,2.6278571428571427
2008-09-22,0,9.124645483638005e-16,2.80331313717852e-16,-8.931347724886305e-16,2.2499999999999996,2.6278571428571427
2008-09-23,0,9.124645483638005e-16,2.80331313717852e-16,-8.931347724886305e-16,1.7259999999999998,2.6278571428571427
2008-09-24,0,9.124645483638005e-16,2.80331313717852e-16,-8.931347724886305e-16,0.48899999999999977,1.6071428571428572
2008-09-25,0,9.124645483638005e-16,2.80331313717852e-16,-8.931347724886305e-16,-1.40165656858926e-16,1.6071428571428572
2008-09-26,0,9.124645483638005e-16,2.80331313717852e-16,-8.931347724886305e-16,-1.40165656858926e-16,1.6071428571428572
2008-09-27,27.58,9.193333333333333,5.516,3.9399999999999986,2.758,3.2028571428571424
2008-09-28,9.06,12.213333333333333,7.328,5.234285714285713,3.664,2.9664285714285716
2008-09-29,0.54,12.393333333333333,7.436,5.3114285714285705,3.718,2.6557142857142857
2008-09-30,0,3.200000000000001,7.436,5.3114285714285705,3.718,2.6557142857142857
2008-10-01,1.27,0.603333333333334,7.69,5.492857142857142,3.8449999999999998,2.746428571428571
2008-10-02,16.38,5.883333333333334,5.45,7.832857142857142,5.483,3.9164285714285714
2008-10-03,2.74,6.796666666666668,4.186,8.224285714285713,5.757,4.1121428571428575
2008-10-04,0.83,6.650000000000001,4.244,4.402857142857142,5.84,4.171428571428572
2008-10-05,0.02,1.1966666666666677,4.248,3.11142857142857,5.842,4.172857142857143
2008-10-06,0.03,0.29333333333333417,4,3.0385714285714274,5.845,4.175
2008-10-07,0,0.01666666666666752,0.7240000000000003,3.0385714285714274,3.0869999999999997,4.175
2008-10-08,0,0.010000000000000854,0.17600000000000027,2.8571428571428554,2.181,4.175
2008-10-09,3.29,1.0966666666666676,0.6680000000000003,0.9871428571428559,2.456,4.409999999999999
2008-10-10,0,1.0966666666666676,0.6640000000000003,0.5957142857142844,2.456,4.409999999999999
2008-10-11,0,1.0966666666666676,0.6580000000000003,0.47714285714285587,2.3289999999999997,2.44
2008-10-12,0,9.1824695995039e-16,0.6580000000000003,0.474285714285713,0.6909999999999998,1.7928571428571427
2008-10-13,0,9.1824695995039e-16,0.6580000000000003,0.4699999999999987,0.4169999999999998,1.7542857142857142
2008-10-14,0,9.1824695995039e-16,2.636779683484747e-16,0.4699999999999987,0.33399999999999985,1.7542857142857142
2008-10-15,0,9.1824695995039e-16,2.636779683484747e-16,0.4699999999999987,0.33199999999999985,1.6635714285714285
2008-10-16,2.49,0.830000000000001,0.49800000000000033,0.35571428571428443,0.578,0.6714285714285715
2008-10-17,11.23,4.573333333333335,2.7440000000000007,1.9599999999999989,1.7009999999999998,1.2778571428571428
2008-10-18,0,4.573333333333335,2.7440000000000007,1.9599999999999989,1.7009999999999998,1.2185714285714286
2008-10-19,0,3.7433333333333345,2.7440000000000007,1.9599999999999989,1.3719999999999999,1.217142857142857
2008-10-20,0,9.1824695995039e-16,2.7440000000000007,1.9599999999999989,1.3719999999999999,1.215
2008-10-21,0,9.1824695995039e-16,2.2460000000000004,1.9599999999999989,1.3719999999999999,1.215
2008-10-22,7.38,2.460000000000001,1.4760000000000002,3.014285714285713,2.11,1.7421428571428572
2008-10-23,0,2.460000000000001,1.4760000000000002,2.6585714285714275,2.11,1.5071428571428573
2008-10-24,0,2.460000000000001,1.4760000000000002,1.054285714285713,2.11,1.5071428571428573
2008-10-25,0,9.1824695995039e-16,1.4760000000000002,1.054285714285713,2.11,1.5071428571428573
2008-10-26,47.52,15.840000000000002,10.98,7.842857142857142,6.6129999999999995,4.901428571428572
2008-10-27,0,15.840000000000002,9.504000000000001,7.842857142857142,5.49,4.901428571428572
2008-10-28,0,15.840000000000002,9.504000000000001,7.842857142857142,5.49,4.901428571428572
2008-10-29,12.57,4.190000000000001,12.018,8.584285714285715,6.747,5.799285714285714
2008-10-30,0,4.190000000000001,12.018,8.584285714285715,6.747,5.621428571428572
2008-10-31,0,4.190000000000001,2.5140000000000002,8.584285714285715,6.747,4.819285714285714
2009-05-01,1.92,NA,NA,NA,NA,NA
2009-05-02,1.19,NA,NA,NA,NA,NA
2009-05-03,0,1.0366666666666666,NA,NA,NA,NA
2009-05-04,0,0.39666666666666667,NA,NA,NA,NA
2009-05-05,0,0,0.622,NA,NA,NA
2009-05-06,2.29,0.7633333333333333,0.696,NA,NA,NA
2009-05-07,15.43,5.906666666666666,3.5439999999999996,2.9757142857142855,NA,NA
2009-05-08,3.62,7.113333333333333,4.268,3.2185714285714284,NA,NA
2009-05-09,0.81,6.62,4.43,3.164285714285714,NA,NA
2009-05-10,10.93,5.12,6.616,4.725714285714285,3.6189999999999998,NA
2009-05-11,0,3.9133333333333336,6.1579999999999995,4.725714285714285,3.4269999999999996,NA
2009-05-12,0,3.643333333333333,3.072,4.725714285714285,3.308,NA
2009-05-13,0,0,2.348,4.398571428571429,3.308,NA
2009-05-14,0,0,2.186,2.1942857142857144,3.308,2.585
2009-05-15,3.15,1.05,0.6300000000000001,2.127142857142857,3.6229999999999998,2.6728571428571426
2009-05-16,0,1.05,0.6300000000000001,2.011428571428571,3.3939999999999997,2.5878571428571426
2009-05-17,11.87,5.006666666666667,3.004,2.1457142857142855,3.0379999999999994,3.4357142857142855
2009-05-18,0.39,4.086666666666667,3.082,2.201428571428571,2.715,3.463571428571428
2009-05-19,0,4.086666666666667,3.082,2.201428571428571,2.6339999999999995,3.463571428571428
2009-05-20,0,0.13000000000000003,2.452,2.201428571428571,1.5409999999999997,3.3
2009-05-21,0,3.700743415417188e-17,2.452,2.201428571428571,1.5409999999999997,2.1978571428571425
2009-05-22,0,3.700743415417188e-17,0.07800000000000018,1.7514285714285711,1.5409999999999997,1.9392857142857143
2009-05-23,0,3.700743415417188e-17,1.7763568394002506e-16,1.7514285714285711,1.5409999999999997,1.8814285714285712
2009-05-24,0.03,0.010000000000000037,0.006000000000000177,0.05999999999999972,1.5439999999999998,1.1028571428571425
2009-05-25,0.44,0.1566666666666667,0.09400000000000017,0.06714285714285687,1.2729999999999997,1.1342857142857141
2009-05-26,0,0.1566666666666667,0.09400000000000017,0.06714285714285687,1.2729999999999997,1.1342857142857141
2009-05-27,2.79,1.0766666666666669,0.6520000000000002,0.4657142857142854,0.3649999999999999,1.3335714285714284
2009-05-28,12.59,5.126666666666667,3.1700000000000004,2.264285714285714,1.5849999999999997,2.2328571428571427
2009-05-29,9.2,8.193333333333333,5.004,3.5785714285714283,2.505,2.6649999999999996
2009-05-30,2.61,8.133333333333333,5.438000000000001,3.951428571428571,2.7659999999999996,2.851428571428571
2009-05-31,0,3.936666666666667,5.438000000000001,3.9471428571428566,2.7659999999999996,2.0035714285714286
2009-06-01,0.92,1.176666666666667,5.064,4.015714285714285,2.8579999999999997,2.041428571428571
2009-06-02,0,0.3066666666666669,2.5460000000000003,4.015714285714285,2.8579999999999997,2.041428571428571
2009-06-03,0,0.3066666666666669,0.7060000000000003,3.6171428571428565,2.8549999999999995,2.041428571428571
2009-06-04,0,2.312964634635743e-16,0.1840000000000003,1.818571428571428,2.811,2.041428571428571
2009-06-05,0,2.312964634635743e-16,0.1840000000000003,0.504285714285714,2.811,2.041428571428571
2009-06-06,0,2.312964634635743e-16,2.9420910152566647e-16,0.13142857142857114,2.5319999999999996,2.041428571428571
2009-06-07,0,2.312964634635743e-16,2.9420910152566647e-16,0.13142857142857114,1.273,2.039285714285714
2009-06-08,0,2.312964634635743e-16,2.9420910152566647e-16,-2.8152083838709325e-16,0.35299999999999987,2.0078571428571426
2009-06-09,5.16,1.7200000000000004,1.0320000000000005,0.7371428571428569,0.6079999999999999,2.3764285714285713
2009-06-10,9.29,4.816666666666666,2.89,2.064285714285714,1.5369999999999997,2.8407142857142853
2009-06-11,0.07,4.84,2.9040000000000004,2.074285714285714,1.4519999999999997,1.9464285714285712
2009-06-12,32.14,13.833333333333334,9.332,6.6657142857142855,4.6659999999999995,3.585
2009-06-13,1.21,11.14,9.574000000000002,6.838571428571428,4.787,3.485
2009-06-14,3.33,12.226666666666667,9.208,7.314285714285714,5.119999999999999,3.722857142857143
2009-06-15,1.92,2.1533333333333347,7.734,7.588571428571428,5.311999999999999,3.794285714285714
2009-06-16,4.08,3.110000000000001,8.536,7.434285714285714,5.72,4.085714285714285
2009-06-17,0,2.0000000000000013,2.108,6.107142857142857,5.72,4.085714285714285
2009-06-18,0,1.3600000000000012,1.8660000000000003,6.097142857142857,5.72,4.085714285714285
2009-06-19,19.66,6.553333333333335,5.132,4.314285714285714,7.17,5.49
2009-06-20,1.87,7.1766666666666685,5.122,4.408571428571428,6.428,5.623571428571429
2009-06-21,0,7.1766666666666685,4.306,3.9328571428571424,6.420999999999999,5.623571428571429
2009-06-22,0.42,0.7633333333333351,4.39,3.7185714285714284,3.249,5.653571428571428
2009-06-23,0.69,0.3700000000000017,4.5280000000000005,3.234285714285714,3.197,5.334285714285714
2009-06-24,0.68,0.5966666666666683,0.7319999999999999,3.331428571428571,2.932,4.719285714285713
2009-06-25,1.53,0.9666666666666685,0.6639999999999998,3.55,2.893,4.823571428571428
2009-06-26,0,0.7366666666666685,0.6639999999999998,0.7414285714285711,2.4850000000000003,2.5278571428571426
2009-06-27,1.9,1.143333333333335,0.9599999999999997,0.7457142857142854,2.675,2.577142857142857
2009-06-28,0.18,0.693333333333335,0.8579999999999999,0.7714285714285711,2.693,2.3521428571428573
2009-06-29,11.83,4.6366666666666685,3.088,2.4014285714285712,1.9100000000000001,3.0599999999999996
2009-06-30,18.77,10.260000000000002,6.536,4.984285714285713,3.6,4.109285714285714
2009-07-01,2.03,10.876666666666667,6.942,5.177142857142856,3.803,4.254285714285714
2009-07-02,15.3,12.033333333333337,9.622,7.144285714285714,5.2909999999999995,5.347142857142857
2009-07-03,15.54,10.956666666666669,12.693999999999999,9.364285714285714,6.776000000000001,5.0528571428571425
2009-07-04,0,10.280000000000003,10.328,9.092857142857143,6.708,4.919285714285714
2009-07-05,9.19,8.243333333333334,8.411999999999999,10.379999999999999,7.473999999999999,5.575714285714286
2009-07-06,0,3.0633333333333357,8.005999999999998,8.69,7.473999999999999,5.545714285714285
2009-07-07,0.02,3.070000000000002,4.949999999999999,6.011428571428572,7.286,5.497857142857143
2009-07-08,11.75,3.9233333333333356,4.191999999999999,7.3999999999999995,8.443,6.288571428571428
2009-07-09,0.9,4.223333333333335,4.371999999999999,5.3428571428571425,7.35,6.243571428571428
2009-07-10,0,4.216666666666669,2.534,3.1228571428571423,5.473,6.243571428571428
2009-07-11,0,0.3000000000000022,2.534,3.1228571428571423,5.2700000000000005,6.107857142857142
2009-07-12,5.79,1.9300000000000022,3.6879999999999997,2.6371428571428566,4.319,6.508571428571428
2009-07-13,0,1.9300000000000022,1.3379999999999996,2.6371428571428566,2.7649999999999997,5.663571428571428
2009-07-14,0,1.9300000000000022,1.1579999999999997,2.634285714285714,2.7649999999999997,4.322857142857143
2009-07-15,0,2.0631644540950824e-15,1.1579999999999997,0.9557142857142854,1.846,4.1778571428571425
2009-07-16,0,2.0631644540950824e-15,1.1579999999999997,0.8271428571428568,1.846,3.085
2009-07-17,0.37,0.1233333333333354,0.07399999999999965,0.8799999999999997,1.8809999999999998,2.0014285714285713
2009-07-18,17.25,5.873333333333335,3.5239999999999996,3.344285714285714,2.431,3.233571428571428
2009-07-19,0,5.873333333333335,3.5239999999999996,2.517142857142857,2.341,2.577142857142857
2009-07-20,0,5.750000000000003,3.5239999999999996,2.517142857142857,2.341,2.577142857142857
2009-07-21,0,2.0631644540950824e-15,3.5239999999999996,2.517142857142857,2.341,2.575714285714285
2009-07-22,15.15,5.050000000000002,6.4799999999999995,4.681428571428571,3.2769999999999997,2.818571428571428
2009-07-23,0,5.050000000000002,3.03,4.681428571428571,3.2769999999999997,2.754285714285714
2009-07-24,24.44,13.19666666666667,7.918000000000001,8.12,5.721,4.5
2009-07-25,10.14,11.526666666666669,9.946000000000002,7.104285714285714,6.734999999999999,5.224285714285714
2009-07-26,0.35,11.643333333333336,10.016,7.154285714285714,6.7700000000000005,4.835714285714286
2009-07-27,5.87,5.453333333333336,8.16,7.992857142857142,7.32,5.255
2009-07-28,1.01,2.4100000000000024,8.362,8.137142857142857,5.696,5.327142857142857
2009-07-29,0,2.2933333333333357,3.4739999999999993,5.972857142857143,5.696,5.327142857142857
2009-07-30,27.64,9.550000000000002,6.973999999999999,9.921428571428573,8.46,7.301428571428572
2009-07-31,0.15,9.263333333333335,6.934,6.451428571428571,8.475,7.285714285714286
2009-08-01,35.79,21.193333333333335,12.918000000000001,10.115714285714287,10.539,8.61
2009-08-02,0,11.980000000000002,12.716,10.065714285714284,10.539,8.61
2009-08-03,3.69,13.160000000000002,13.453999999999999,9.754285714285714,8.464,8.873571428571429
2009-08-04,0,1.230000000000002,7.925999999999999,9.61,7.45,8.873571428571429
2009-08-05,0,1.230000000000002,7.895999999999999,9.61,7.415000000000001,7.791428571428571
2009-08-06,0,2.0261570199409107e-15,0.7379999999999994,5.661428571428571,6.828,7.791428571428571
2009-08-07,0,2.0261570199409107e-15,0.7379999999999994,5.64,6.726999999999999,6.045714285714285
2009-08-08,0,2.0261570199409107e-15,-5.495603971894525e-16,0.5271428571428565,6.726999999999999,5.321428571428571
2009-08-09,0,2.0261570199409107e-15,-5.495603971894525e-16,0.5271428571428565,3.963,5.296428571428571
2009-08-10,0,2.0261570199409107e-15,-5.495603971894525e-16,-6.482909447364754e-16,3.9480000000000004,4.877142857142857
2009-08-11,15.21,5.070000000000002,3.0419999999999994,2.172857142857142,1.8900000000000006,5.8914285714285715
2009-08-12,5.77,6.993333333333336,4.196,2.997142857142857,2.4670000000000005,6.303571428571429
2009-08-13,0,6.993333333333336,4.196,2.997142857142857,2.0980000000000003,4.329285714285715
2009-08-14,0,1.9233333333333353,4.196,2.997142857142857,2.0980000000000003,4.3185714285714285
2009-08-15,0,2.0261570199409107e-15,4.196,2.997142857142857,2.0980000000000003,1.762142857142857
2009-08-16,0,2.0261570199409107e-15,1.1539999999999995,2.997142857142857,2.0980000000000003,1.762142857142857
