date,onset_wtr_temp,ma_3,ma_5,ma_7,ma_10,ma_14
2008-08-27,21.47125,22.474097222222223,22.536899305555558,22.262857142857143,22.33035763888889,22.320787450396825
2008-08-28,21.743333333333336,21.922708333333336,22.414524305555556,22.296884920634923,22.24040451388889,22.270419146825397
2008-08-29,21.972083333333334,21.646030092592593,22.17729166666667,22.306951884920636,22.13394965277778,22.22701140873016
2008-08-30,22.353333333333335,21.909762731481482,21.960767361111113,22.301190476190477,22.156928819444445,22.2397408234127
2008-08-31,21.923333333333336,22.070266203703703,21.875659722222224,22.18952380952381,22.228899305555558,22.229139384920636
2008-09-01,21.575833333333335,22.044623842592593,21.91960763888889,21.953226686507936,22.228253472222224,22.164893353174605
2008-09-02,21.63875,21.80762152777778,21.891715277777777,21.8037251984127,22.15311979166667,22.073391617063493
2008-09-03,21.686666666666667,21.618582175925926,21.859190972222223,21.822874503968254,22.018241319444446,22.0428658234127
2008-09-04,22.5,21.76566550925926,21.83314930555556,21.88592261904762,21.896958333333334,22.09140376984127
2008-09-05,22.56875,22.115729166666668,21.918993055555557,22.005024801587304,21.89732638888889,22.15598834325397
2008-09-06,22.52041666666667,22.445677083333333,22.099822916666668,22.052552083333335,22.00971527777778,22.176871279761905
2008-09-07,21.83291666666667,22.461828703703706,22.225673611111112,22.05373511904762,22.058694444444445,22.121629464285714
2008-09-08,21.604583333333334,22.14105902777778,22.232479166666668,22.046354166666667,22.045835069444447,21.999790426587303
2008-09-09,21.305416666666666,21.783993055555555,22.110819444444445,22.042425595238097,21.971984375,21.923075396825396
2008-09-10,20.635833333333334,21.365931712962965,21.77579513888889,21.94545634920635,21.847394097222224,21.884165426587302
2008-09-11,20.460833333333333,20.97773726851852,21.351715277777778,21.708670634920637,21.725769097222223,21.797296626984128
2008-09-12,20.11,20.598078703703706,20.992569444444445,21.39200396825397,21.609121527777777,21.698514384920635
2008-09-13,20.132083333333334,20.274774305555557,20.656024305555555,21.015069444444446,21.444251736111113,21.53381076388889
2008-09-14,20.325000000000003,20.220844907407407,20.41382638888889,20.748249007936508,21.26232291666667,21.400992063492065
2008-09-15,20.513333333333335,20.249936342592594,20.322972222222223,20.581522817460318,21.049383680555557,21.313938492063492
2008-09-16,20.285416666666666,20.366909722222225,20.289527777777778,20.40774801587302,20.820621527777778,21.225086805555556
2009-05-22,16.24125,NaN,NaN,NaN,NaN,NaN
2009-05-23,14.447916666666666,NaN,NaN,NaN,NaN,NaN
2009-05-24,14.953333333333333,15.214166666666667,NaN,NaN,NaN,NaN
2009-05-25,15.575833333333334,15.128657407407408,NaN,NaN,NaN,NaN
2009-05-26,15.443333333333333,15.14066550925926,15.332333333333333,NaN,NaN,NaN
2009-05-27,15.219166666666666,15.45435763888889,15.284583333333332,NaN,NaN,NaN
2009-05-28,14.29,15.226226851851854,15.13104861111111,15.167261904761904,NaN,NaN
2009-05-29,14.025416666666667,14.766226851851853,15.014048611111111,15.01858382936508,NaN,NaN
2009-05-30,14.842916666666666,14.347233796296297,14.815729166666666,14.865029761904761,NaN,NaN
2009-05-31,15.365,14.546226851851854,14.774385416666666,14.949069940476189,15.040416666666665,NaN
2009-06-01,14.863333333333333,14.881793981481483,14.670510416666666,14.912785218253967,14.977546875,NaN
2009-06-02,15.425416666666667,15.13842013888889,14.763045138888888,14.864067460317461,14.947046875,NaN
2009-06-03,15.411249999999999,15.192708333333334,15.030274305555555,14.836934523809523,15.022161458333333,NaN
2009-06-04,16.280416666666667,15.464461805555556,15.340847222222221,15.014885912698412,15.078288194444443,15.17032738095238
2009-06-05,15.79875,15.775405092592594,15.500552083333332,15.29657242063492,15.13746875,15.157578124999999
2009-06-06,17.032916666666665,16.077204861111113,15.747520833333333,15.578350694444444,15.209015625,15.221690228174602
2009-06-07,18.116666666666667,16.714149305555555,16.28628472222222,15.943995535714285,15.524664930555554,15.446532738095236
2009-06-08,17.666666666666668,17.31350115740741,16.773027777777777,16.33873263888889,15.901651041666666,15.625758928571427
2009-06-09,16.5325,17.61693865740741,17.039006944444445,16.640572916666667,16.189927083333334,15.752320188492062
2009-06-10,16.281666666666666,17.119155092592592,17.092534722222222,16.769615575396823,16.29654340277778,15.803275049603172
2009-06-11,16.443749999999998,16.630827546296295,17.105201388888887,16.83860367063492,16.42636111111111,15.926744791666666
2009-06-12,16.792916666666667,16.40447916666667,16.85320486111111,16.91017609126984,16.569744791666665,16.103374255952378
2009-06-13,17.166666666666668,16.651377314814816,16.695260416666667,17.015689484126984,16.73414409722222,16.297020089285713
2009-06-14,16.729999999999997,16.86101851851852,16.651649305555555,16.90154761904762,16.845328124999998,16.42277157738095
2009-06-15,16.75,16.911695601851854,16.728729166666664,16.73797371031746,16.910631944444443,16.538353174603174
2009-06-16,17.147083333333335,16.860677083333332,16.83317013888889,16.69157738095238,16.969185763888888,16.666075148809522
2009-06-17,18.319583333333334,17.08931712962963,17.062552083333333,16.888759920634918,16.95787847222222,16.829187748015872
2009-06-18,18.87708333333333,17.813425925925927,17.42595833333333,17.244801587301588,17.060609375,17.041702628968252
2009-06-19,18.23,18.33828125,17.719527777777778,17.52034970238095,17.185588541666664,17.215262896825397
2009-06-20,18.129583333333333,18.511927083333333,18.02269097222222,17.686138392857142,17.375710069444445,17.350913938492063
2009-06-21,17.565833333333334,18.17443287037037,18.214211805555554,17.807693452380953,17.523690972222223,17.354620535714282
2009-06-22,17.425833333333333,17.810758101851853,18.152392361111108,17.905662202380952,17.60747222222222,17.321817956349207
2009-06-23,17.499166666666667,17.594276620370373,17.891201388888888,18.000538194444445,17.65857986111111,17.34605778769841
2009-06-24,17.43125,17.456122685185186,17.684916666666666,17.964895833333333,17.702222222222222,17.426827876984124
2009-06-25,18.742083333333333,17.633425925925927,17.625291666666666,17.828519345238096,17.823991319444445,17.53666046626984
2009-06-26,21.245416666666667,18.483877314814816,18.076868055555554,18.06293650793651,18.145539930555554,17.79164310515873
2009-06-27,21.45916666666667,19.83369791666667,18.898680555555554,18.531369047619048,18.525536458333335,18.108753720238095
2009-06-28,19.68541666666667,20.71726851851852,19.499086805555557,18.9183060515873,18.695144097222222,18.362999751984127
2009-06-29,20.2575,20.65821180555556,19.998121527777776,19.28327380952381,18.84151909722222,18.59446800595238
2009-06-30,20.31041666666667,20.267314814814817,20.47901388888889,19.676956845238095,19.052152777777778,18.83874751984127
2009-07-01,19.963333333333335,20.150723379629632,20.499194444444445,20.07313492063492,19.28803125,19.019015376984125
2009-07-02,19.42833333333333,20.06802662037037,20.13871875,20.326674107142857,19.518699652777777,19.077596726190475
2009-07-03,19.79875,19.770972222222223,19.911236111111112,20.228568948412697,19.705161458333333,19.145752728174603
2009-07-04,20.471666666666668,19.79738425925926,19.982697916666666,20.057571924603174,19.99040972222222,19.29447048611111
2009-07-05,20.083333333333336,19.991631944444446,19.973309027777777,20.015687003968253,20.226161458333333,19.466996527777777
2009-07-06,20.003333333333334,20.20074652777778,19.94125,20.03251240079365,20.220222222222223,19.65789310515873
2009-07-07,19.604583333333334,20.056672453703705,19.975885416666667,19.967296626984126,20.057302083333333,19.822126736111112
2009-07-08,19.340833333333332,19.766209490740742,19.97045138888889,19.850895337301587,19.94084375,19.962015128968254
2009-07-09,19.536666666666665,19.532332175925927,19.78221875,19.80292906746032,19.882458333333332,20.064801587301588
2009-07-10,20.467916666666667,19.57076388888889,19.723364583333332,19.881493055555556,19.848336805555554,20.055031001984126
2009-07-11,21.59,20.15763888888889,19.944586805555556,20.00529017857143,19.942918402777778,20.0314310515873
2009-07-12,21.812916666666666,20.946278935185187,20.31598263888889,20.212063492063493,20.145934027777777,20.113875248015873
2009-07-13,21.485833333333336,21.52980902777778,20.781524305555557,20.45109126984127,20.375987847222223,20.24180183531746
2009-07-14,20.952916666666667,21.551875000000003,21.1563125,20.64609126984127,20.469265625000002,20.306693948412697
2009-07-15,20.691666666666666,21.220567129629632,21.305864583333335,20.835359623015872,20.514614583333334,20.343127480158728
2009-07-16,20.6975,20.897164351851856,21.225239583333334,21.036019345238095,20.584913194444443,20.419474206349207
2009-07-17,21.563333333333336,20.826284722222226,21.08431597222222,21.184171626984128,20.700149305555556,20.53283234126984
2009-07-18,22.207083333333333,21.23993055555556,21.1319375,21.29919890873016,20.956730902777778,20.652244543650795
2009-07-19,22.4925,21.793859953703706,21.370430555555558,21.399268353174605,21.263371527777778,20.80566592261905
2009-07-20,22.444583333333334,22.268923611111113,21.713329861111113,21.500935019841272,21.509597222222222,20.976013144841268
2009-07-21,22.187916666666666,22.44934606481482,22.06324652777778,21.683829365079365,21.644243055555556,21.164960317460316
2009-07-22,21.736250000000002,22.226261574074076,22.210416666666667,21.830280257936508,21.647366319444444,21.332819940476192
2009-07-23,21.69375,22.0280150462963,22.186180555555556,21.98558531746032,21.65905902777778,21.510802331349208
2009-07-24,21.243333333333336,21.65434027777778,21.979534722222223,22.038710317460318,21.67498263888889,21.611440972222223
2009-07-25,21.7075,21.529878472222226,21.766989583333334,21.954543650793653,21.740159722222224,21.626871279761904
2009-07-26,22.41541666666667,21.64828703703704,21.70554513888889,21.923196924603175,21.884395833333333,21.66123263888889
2009-07-27,22.673333333333336,22.023535879629634,21.857899305555556,21.933544146825398,22.03415798611111,21.717239583333335
2009-07-28,23.349583333333335,22.556614583333335,22.084149305555556,22.000515873015875,22.135164930555554,21.84217261904762
2009-07-29,24.082916666666666,23.097008101851856,22.571145833333333,22.296374007936507,22.27534027777778,22.063327132936507
2009-07-30,24.234583333333333,23.658020833333335,23.13478472222222,22.632118055555555,22.450887152777778,22.308851686507936
2009-07-31,23.121666666666666,23.928825231481483,23.452472222222223,22.97529513888889,22.579008680555557,22.5070027281746
2009-08-01,23.03375,23.59620949074074,23.51475,23.181944444444447,22.686324652777778,22.568244047619046
2009-08-02,23.25166666666667,23.31939814814815,23.59245486111111,23.34830853174603,22.838302083333332,22.6357527281746
2009-08-03,23.232916666666668,23.087251157407408,23.446618055555554,23.431173115079364,23.008881944444443,22.68235863095238
2009-08-04,23.514583333333334,23.26037615740741,23.276163194444443,23.48355654761905,23.205473958333336,22.74203621031746
2009-08-05,24.26375,23.480428240740743,23.323416666666667,23.512631448412698,23.387944444444443,22.904502728174602
2009-08-06,23.94625,23.820486111111112,23.581184027777777,23.500801091269842,23.54796701388889,23.066459573412697
2009-08-07,23.558333333333334,23.97288773148148,23.668256944444444,23.502440476190475,23.63035590277778,23.23886780753968
2009-08-08,22.935833333333335,23.69443865740741,23.687729166666667,23.554729662698414,23.567173611111112,23.368337053571427
2009-08-09,22.4375,23.235208333333336,23.566083333333335,23.464719742063494,23.421123263888887,23.40651413690476
2009-08-10,22.512500000000003,22.749114583333334,23.22946875,23.357524801587303,23.276442708333335,23.39434895833333
2009-08-11,23.142083333333336,22.646012731481484,22.98304513888889,23.291431051587303,23.282114583333332,23.387493799603174
2009-08-12,22.750833333333336,22.71440393518519,22.810993055555556,23.136423611111113,23.239625,23.324527529761905
2009-08-13,22.986666666666668,22.92178240740741,22.765875,22.97236607142857,23.226802083333332,23.236583581349205
2009-08-14,23.165833333333335,22.947008101851853,22.810125,22.851768353174602,23.18810416666667,23.17710441468254
2009-08-15,23.499166666666667,23.079884259259263,23.009454861111113,22.873043154761906,23.119461805555556,23.213886408730158
2009-08-16,24.19,23.37764467592593,23.204854166666667,23.03341021825397,23.093949652777777,23.249064980158728
2009-08-17,25.111250000000002,23.96107638888889,23.558128472222222,23.371180555555558,23.18456076388889,23.36435267857143
2009-08-18,25.725833333333334,24.665052083333336,24.055416666666666,23.738345734126984,23.410645833333334,23.51488839285714
2009-08-19,26.21125,25.38396990740741,24.66703125,24.177509920634922,23.738578125,23.656966765873015
2009-08-20,25.725833333333334,25.834797453703704,25.211076388888888,24.619615575396825,24.110265625,23.795990823412698
2009-08-21,25.424583333333334,25.86681712962963,25.54892013888889,24.98969246031746,24.376887152777776,23.92073040674603
2009-08-22,25.263749999999998,25.645515046296296,25.677694444444445,25.27706597222222,24.61791145833333,24.075054563492063
2009-08-23,24.98,25.3346875,25.612857638888887,25.458348214285714,24.834137152777778,24.24587921626984
2009-08-24,24.93625,25.13120949074074,25.39726388888889,25.491178075396824,25.032147569444444,24.43117931547619
2009-08-25,24.960416666666667,24.976944444444445,25.162982638888888,25.410734126984128,25.18702951388889,24.574539930555556
2009-08-26,24.987083333333334,24.96935185185185,25.07437847222222,25.280654761904763,25.311649305555555,24.72908234126984
2009-08-27,23.930416666666666,24.808842592592594,24.895260416666666,25.051483134920634,25.286477430555557,24.83554935515873
2009-08-28,23.217083333333335,24.363802083333333,24.58045138888889,24.766584821428573,25.09665451388889,24.878138640873015
2009-08-29,22.04791666666667,23.55800925925926,24.130458333333333,24.386009424603174,24.763861111111112,24.831537698412696
2009-08-30,21.7775,22.643339120370374,23.49509722222222,23.898048115079366,24.329039930555556,24.678198164682538
2009-08-31,21.673333333333336,22.083512731481484,22.848947916666667,23.460429067460318,23.961663194444444,24.47580357142857
2009-09-01,21.380833333333335,21.66265625,22.24274652777778,22.965600198412698,23.56900347222222,24.188167162698413
2009-09-02,21.3475,21.538587962962964,21.79996875,22.427720734126986,23.190210069444444,23.85418774801587
2009-09-03,21.66541666666667,21.422598379629633,21.56770138888889,22.00918154761905,22.84907986111111,23.53033234126984
2009-09-04,21.924166666666668,21.55894675925926,21.592111111111112,21.763519345238098,22.543604166666668,23.265052083333334
2009-09-05,21.449583333333333,21.680775462962966,21.55832638888889,21.623191964285716,22.203637152777777,23.004600694444445
2009-09-06,21.020833333333336,21.60144675925926,21.530975694444443,21.56265625,21.886861111111113,22.730352182539683
2009-09-07,20.59541666666667,21.251105324074075,21.419621527777778,21.406773313492064,21.60979513888889,22.43360119047619
2009-09-08,20.797083333333333,20.88057291666667,21.23311111111111,21.288013392857145,21.40040625,22.12680679563492
2009-09-09,20.727083333333333,20.76697916666667,21.05579513888889,21.231966765873015,21.323953125,21.82984375
2009-09-10,20.163333333333334,20.635694444444447,20.792572916666668,21.06952876984127,21.17544965277778,21.53935515873016
2009-09-11,19.74791666666667,20.42622106481482,20.527975694444446,20.802559523809524,21.029475694444443,21.283039434523808
2009-09-12,19.610833333333332,19.996579861111112,20.30307986111111,20.510168650793652,20.861350694444443,21.06668030753968
2009-09-13,19.7875,19.764253472222226,20.12278125,20.282160218253967,20.677946180555555,20.922408234126983
2009-09-14,19.68625,19.693923611111114,19.884142361111113,20.135195932539684,20.46996875,20.770984623015874
2009-09-15,19.666666666666668,19.707181712962964,19.74597222222222,20.007286706349205,20.269272569444446,20.647650049603175
2009-09-16,19.299999999999997,19.645399305555557,19.654288194444444,19.801483134920637,20.091131944444445,20.516724950396824
2009-09-17,18.966666666666665,19.431649305555556,19.545184027777776,19.619176587301588,19.924131944444444,20.34435267857143
2009-09-18,18.637916666666666,19.143755787037037,19.37367361111111,19.45765873015873,19.748227430555556,20.130109126984127
2009-09-19,17.782916666666665,18.712841435185187,19.065638888888888,19.251309523809525,19.474890625,19.880739087301585
2009-09-20,17.705833333333334,18.21450810185185,18.64957986111111,18.955,19.197776041666668,19.618580109126984
2009-09-21,17.753999999999998,17.973958333333336,18.407408333333333,18.761892857142858,19.043149999999997,19.467598214285715
2010-05-28,17.767083333333332,NaN,NaN,NaN,NaN,NaN
2010-05-29,18.918333333333333,NaN,NaN,NaN,NaN,NaN
2010-05-30,19.49125,18.725555555555555,NaN,NaN,NaN,NaN
2010-05-31,18.3525,18.90637152777778,NaN,NaN,NaN,NaN
2010-06-01,19.489583333333332,19.079149305555553,18.803749999999997,NaN,NaN,NaN
2010-06-02,19.992083333333333,19.11986689814815,19.072649305555554,NaN,NaN,NaN
2010-06-03,21.23,19.813292824074075,19.522961805555553,19.32011904761905,NaN,NaN
2010-06-04,21.105416666666667,20.520028935185188,19.86761458333333,19.620245535714286,NaN,NaN
