"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
13.01,15.02,NA,16.45,18.53,18.21,19.02,19.98,20.79,21.46,22.29,22.79,24.51,22.79,20.47,20.31,19.18,17.41,NA,15.50625
19.34,19.66,16.93,17.08,20.96,20.63,23.47,24.33,24.33,23.81,23.64,24.16,22.96,20.79,22.79,20.31,17.88,17.24,17.3728,15.1606
12.709867,14.87,19.35,17.09,18.05,19.67,22.63,23.3,24.86,23.65,23.65,22.63,21.97,21.46,20.97,19.99,19.35,17.89,18.9392,15.9296
14.24,17.72,16.13,17.72,20.63,20.14,22.79,23.64,24.33,22.96,23.13,24.51,24.16,23.47,22.29,21.29,19.98,18.37,17.41,15.9934
12.56,12.56,17.11,15.05,16.95,20.66,19.52,22.32,26.09,23.32,23.15,21.82,20.66,22.48,22.15,21.32,19.52,17.91,15.59905,16.0355
NA,15.53,17.27,18.72,19.52,21.15,21.82,22.65,24.01,22.32,23.32,22.98,20.66,21.98,21.65,20.99,18.07,16.1539,16.1539,14.1199
11.72729,14.27994,14.89,NA,18.72,NA,19.36,21.15,21.48,22.82,24.7,23.32,22.65,NA,23.32,23.66,23.66,21.48,20.01,NA
15.61417,14.89,NA,16.32,18.88,20.66,23.15,21.48,22.32,23.49,23.32,NA,24.01,22.65,22.65,22.15,21.32,20.99,18.88,17.2354
