"X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.000924807215219779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.585592732869645,0.688414991023368,0.624561857463876,0.688696792713977,0.62902555393577,0.678403661656379,0.645615712419523,0.65624045781547,0.710693430838689,0.696997257572734,0.681685055928011,0.611212945692519,0.658348442325385,0.677742794490431,0.673422168746099,0.712116013884895,0.612881241491427,0.679031738777972
0.825904457055352,0.92017133115557,0.918956851925702,0.89625832035567,0.932298504917497,0.908092261024302,0.876126102682508,0.902511376146989,0.901626015215889,0.898050069564827,0.906096964170068,0.968647809324239,0.941168476826214,0.880968012791413,0.930354784850941,0.938492461063106,0.910431872668153,0.907688132703421
0.923882175194485,0.975120125523733,0.953165307829074,0.975469190605549,0.949143365056327,0.951750772556061,0.908399423133093,0.967443700940672,0.974098881496858,0.947575655633026,0.954847859750905,0.969167389454099,0.944473788035595,0.892121091084118,0.962375582331571,0.94987978137497,0.911084479734025,0.992479729091301
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
