"X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.000844546482323854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.631808447448258,0.631013205706797,0.637627970307672,0.614170748212012,0.681653665214366,0.659729411797991,0.641759032527436,0.571111062253856,0.667688692994275,0.600203371854343,0.646114395882855,0.625742854467805,0.586212096534599,0.679383181551297,0.669226513461146,0.721632972893875,0.68182773797648,0.641039403147185
0.916817081781925,0.823177257512889,0.904781100817138,0.88974308969231,0.803511637972341,0.79804790186316,0.886805240154474,0.822907847363866,0.873186115037762,0.80585779879279,0.852100237791408,0.902118404276331,0.863325776883726,0.927776817976544,0.858986098515823,0.908617030804504,0.93277759861716,0.837461051995036
0.926346561320821,0.905106999848395,0.947021405230378,0.932566866227185,0.915611595845739,0.914420786270919,0.936847470789431,0.849347646063273,0.950585257145815,0.959966648205637,0.908180695690198,0.905283161068833,0.956135681286449,0.983852019086817,0.973264848493383,0.985037266979855,0.985750833678264,0.928604923571204
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
