"X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.00363472543214099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335016522225392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76099136873284,2.8868637867941,2.917583887057,2.74074979191035,2.75236901668452,3.18195291984239,2.6320586690657,2.73607092286393,2.62847440072934,3.49239210118437,2.82303691013756,2.63160928174912,2.96706982501181,2.70169027991162,2.71683161530611,2.68571464689385,2.77397189327132,2.80881747502288,2.82491287990346,2.8708837501476,3.31890730395006,2.51386415172422,2.72092908515794,2.71115007371076,2.61784723841271,2.6288011482173,2.7114713529558,3.10361237371757,2.76344389423051,3.19382274722395,2.56752305301905,2.80305088216186,2.62703792009594,2.78758568447186,2.67517108517334,2.8318732080275
3.50548501638481,3.58748223480684,3.51865261720269,3.65225807867796,3.90896093090202,4.76445939620987,3.50703554632132,3.53596837230188,3.82422966818001,4.59140571512458,3.62454829963921,3.71047177006784,3.83109716746424,3.64345476113675,3.69180191066112,3.55373829472435,3.51856622391721,3.5130717065819,3.7977798169319,3.57065698315565,4.31894989842068,3.61384677743869,3.73929011685537,3.70968842607002,3.4302322068239,3.38889227515405,3.75940129057944,3.9778814417481,3.70507214315576,4.35001912327399,3.91005563114772,3.61493425474849,3.62533686570764,3.56170813399599,3.56320679526743,3.78293766141423
3.99227445579268,3.65371960152486,3.85831387963801,4.0176553907063,3.98575986207736,4.86477351045861,3.88393914164292,3.78731139688889,4.13364463046219,5.00875907858354,3.62929207414954,3.77659242682606,3.97285940022173,3.70945485064181,3.92339681469047,3.90013197644358,4.16793872600353,4.01285953120022,3.8605481136323,3.66385291294562,4.85505376379346,3.7773543250418,4.0479719066473,4.09759587774425,3.58397111234117,3.57970468479536,3.8184497736385,4.01375635575695,3.75162601660887,4.93834174561363,3.97081550419062,3.71545965792509,3.89544615060799,3.88911723534737,3.86870400533327,3.78899984987678
4.12750694722813,4.11048867939184,3.88527774432568,4.12051655265158,4.10391210373515,4.91652827129296,4.12069530454034,4.02523087275289,4.16374810589586,5.30887133894616,4.04506229030721,3.93287327826621,4.01987962232304,4.12890650683761,4.04654782799613,3.98331039951617,4.42424072987465,4.33168049229511,3.964936935734,3.87766506178229,5.04259543425922,3.87879171432643,4.12891532601969,4.21283590941644,4.13190525875505,3.82289063035788,3.95639146462996,4.16944553771721,3.8848296485221,5.087889425418,4.03638026929735,3.90379670899421,4.0015394888641,3.90359171697617,4.08589980041691,4.14558727144856
