"X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
0.0092734506257888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952907407185634,0,0,0,0,0,9.26543131531316e-17,0,0,0,0,0,0,0,0,0,0,0
3.46514561844921,3.69834240437038,3.37975846946061,3.29391485360896,3.30453274278237,4.60371840670762,3.59562029524441,3.29338324717584,3.37567787657221,5.42691596573955,3.34482743103114,3.2092875906024,3.29534747779982,3.61238896695098,3.49987804320567,3.41307996763699,3.5670890737282,3.14901327135579,3.35835712792012,3.5582099439389,4.84294476626718,3.35116979631419,3.26864260898222,3.3027834826715,3.56167276428579,3.31997572391514,3.37875377802057,3.36143057203114,3.50387581501283,5.32443394513987,3.4470665172334,3.35716221801288,3.34653896880941,3.4870900153606,3.41890197312887,3.21620097622611
4.88107625798624,4.59109093125598,4.58880269999801,4.9103740083602,4.79765532008391,7.46410340579021,4.82678656278793,4.65934144449806,4.59192051778471,6.9616589411995,4.90687856216499,4.17701393811586,4.49506266203473,4.89497170145372,4.63127706729012,4.75054114592689,4.76572668223627,4.9572236995125,4.58439769676546,4.99489453837189,7.26548358798541,5.03305753924111,5.3408338196954,5.08726665567251,4.75173309984726,4.91418120504816,4.58492994876206,5.29799442777105,4.89948744714349,7.13962087599434,4.6227854167018,4.71785631608757,5.04251617650031,4.72104543179156,4.69040963142498,4.86010025074405
