"X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.000880610372947264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.668924705405284,0.7023164426331,0.750933158206781,0.665147137959358,0.670669582367389,0.647195082436818,0.638741395454694,0.67973018426958,0.631276036369113,0.657840787280716,0.697897018026675,0.669131470950736,0.738099173053638,0.6543355427006,0.671394910127998,0.67424186857747,0.626993887231338,0.648435977680949
0.849298392759569,0.87276295219906,0.905637344033271,0.886359278505438,0.952496260176797,0.969069866643297,0.851078589202442,0.878451071275721,0.918458458801796,0.864855337789369,0.896042641500073,0.943450629485723,0.953037784064363,0.882426074580052,0.912333689748902,0.892157009696257,0.795292670255965,0.811018197863554
0.967236277693908,0.88887718383534,0.993059990440308,0.975036828360976,0.971209850827397,0.989473311658443,0.942544608276047,0.940892961575324,0.992770101680493,0.943469667806605,0.897215373628747,0.960262932369627,0.988303077077186,0.898410958082686,0.969566401154673,0.979118267287757,0.942068702966264,0.926397858368827
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
