"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
1,0.00396902834491961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.757064353299462,0.848954781401421,0.750012408595293,0.650290654398079,0.700352358704708,0.692941541534623,0.770195521381942,0.684638368584171,0.781517125479534,0.734175206535605,0.730142221868944,0.728023992978274,0.708266225261827,0.779850738789104,0.762686032014079,0.783315621053999,0.760843405487732,0.686930762829413,0.727471574780519
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
