"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1,0.00249253636273545,0.000892417539317868,0.000456286968294268,0.000248587168943859,0.000131886590201337,7.71510090298162e-05,4.45876431720528e-05,2.62430797134069e-05,1.58854197446953e-05,9.20255669203463e-06,5.52554851376453e-06,3.1501973104758e-06,1.91867756453233e-06,1.16036299947874e-06,7.04278413336309e-07,4.19175544618153e-07,2.60898191841009e-07,1.60701367033856e-07,9.94747574144714e-08
1,0.6405974702108,0.636868943891704,0.672101899145794,0.734851165621405,0.678135329907757,0.65080774596602,0.649011998686642,0.635143680897045,0.683790933484671,0.672189571640402,0.642513845328725,0.570656525605197,0.585062734073464,0.597988568512826,0.637803976999049,0.653311519987875,0.661033245594909,0.635386838093348,0.590812522442355
1,0.906699921922013,0.831695211423297,0.948345125877456,0.962772340392858,0.899794103442722,0.888915458234,0.832257047463742,0.841533226252213,0.842885201701221,0.798044193907368,0.853560815894259,0.829664337366764,0.841263319061563,0.824513207454801,0.790070875988258,0.825706567423181,0.803501393933381,0.859607616358654,0.923723641485946
1,0.947829624710849,0.916068817208707,0.965425475142406,0.963364645665809,0.963396124833583,0.920504460790797,0.900297089371781,0.842247280117188,0.892960786086064,0.897464477919658,0.980182696483289,0.935246336277111,0.947811930319993,0.997125961951757,0.993341587626276,0.974849012977154,0.972929054628831,0.936737097350693,0.959751535393378
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
