"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1,0.00161353884481727,0.000413086423068999,0.000156705544005639,5.1938405778764e-05,2.08235853249031e-05,7.94798552707593e-06,2.95297583825402e-06,1.18508468963878e-06,4.66136236732515e-07,1.76630296106188e-07,6.47141779583499e-08,2.43865341055877e-08,9.29903443621596e-09,3.38562517359431e-09,1.39202534379137e-09,5.28241168809281e-10,1.91760677736607e-10,7.92865794079468e-11,2.90500562476178e-11
1,0.628247999162883,0.549817051163639,0.629945121789475,0.526390015582493,0.605838932008462,0.621391682651078,0.587115056168427,0.59930121304666,0.631144990856901,0.628774657747059,0.625630406621194,0.603996837963259,0.615915506841174,0.583403073943027,0.653281630467051,0.642077286546837,0.591114848613752,0.638556454759319,0.610959439690861
1,0.824035530699384,0.788683033209254,0.96902716179897,0.769384142993655,0.848947067309667,0.898990177563212,0.830978246546694,0.896860279831968,0.934731221239127,0.948938545765463,0.905409802350088,0.89307255850695,0.885774886644869,0.821079554043871,0.835632585868083,0.846569211454938,0.812116318360207,0.952662315837232,0.893389237023275
1,0.872938373095706,0.91909045594636,0.987018172901261,0.881442381616882,0.967956719695977,0.953528827984815,0.985760129258328,0.973578504356379,0.958131491606057,0.951329149967703,0.989336615712655,0.987091388133194,0.959182752432088,0.918894013235861,0.998248547543445,0.975886615173392,0.923704596354471,0.977959569008225,0.913057775928555
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
