"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1,0.00314701102459059,0.00121106464381738,0.000622048209188911,0.00034669784496027,0.00021341913586309,0.00012414531681056,7.70449828803214e-05,4.91254126914902e-05,3.20250279222753e-05,2.10422235970914e-05,1.31797173029541e-05,8.6106432831356e-06,5.37027350406815e-06,3.40359444457154e-06,2.1579144896316e-06,1.39153294790626e-06,9.09282884803618e-07,5.90887903390329e-07,3.70381856543133e-07
1,0.606788303271788,0.586767319451078,0.553987065398427,0.593856117757928,0.596119775133703,0.578601412169042,0.581780186450484,0.579412033121096,0.580867651903217,0.57743542121035,0.590348273549713,0.579993735840154,0.585963465065355,0.564471719944445,0.537289227818887,0.520741627533831,0.490555758375596,0.495635109190515,0.49646504229878
1,0.987555719247038,0.895382431665847,0.955640530283701,0.892092239504023,0.93133082842617,0.844337474811163,0.855445244471588,0.853003952033335,0.845886188432766,0.903272870310547,0.922140601835433,0.902970173769709,0.833377354022959,0.86432594375135,0.832151884163472,0.841695291002751,0.865791426988555,0.887496848489544,0.826249579532233
1,0.961345265115426,1,1,1,0.996479395703725,1,0.955091617081856,0.915863096872145,0.95176710114277,1,1,1,1,1,1,1,0.95746582186136,0.936283036144914,0.993549655994942
1,1,0.980383121287233,0.960622190704194,0.997539941964757,1,0.938087925570029,1,1,1,0.983857714087843,0.984622568981786,0.964819876050823,0.919428075801405,0.91171329503611,0.915069356778958,0.922024233636346,1,1,1
