"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.00417518674162385,0.00429370881673142,0.174564293329366,0.171254436251,0.182703006049032,0.177884590270039,0.473352186779648,0.196601230588506,0.181952573769164,0.182004086284801,0.475903749322802,0.199750577096078,0.179807794569854,0.180423245854839,0.184562557840049,0.183348915433359,0.17701028623902,0.189249718109345,0.184652568423312,0.178727332905492
0.706064044353829,0.738321443092879,0.740565085966395,0.760834826978372,0.782561495482507,0.752673521257294,0.849094686331568,0.743641010575841,0.784922853012223,0.771756006773202,0.841580041432049,0.769265809030311,0.744677056738283,0.77034710928398,0.752749116161671,0.751763486811642,0.744102677702844,0.74980752507154,0.775477452682202,0.732237883135151
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
