"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20"
0.00251865197083393,0.00223933618235226,0.0949464520612278,0.10401786960824,0.107815169642372,0.0984585127219962,0.347703805954649,0.119716237897514,0.109261229682583,0.108587150454184,0.370808323798468,0.119050120393827,0.106310835934915,0.107136871017242,0.108059875524139,0.111446836274823,0.106928530263136,0.10981626268295,0.104673388718048,0.102581722154457
0.708084746271856,0.710734094337072,0.706132674007692,0.709692874322859,0.719407780888129,0.71013617205372,0.794406383038918,0.714283025320414,0.742939246154417,0.752497863264683,0.821628230444498,0.73622313720167,0.724580432481329,0.714183160148042,0.705722412444592,0.731896425714293,0.741064385018746,0.711041709131345,0.688109437899664,0.683772612546306
0.980405282668271,0.922730957202396,0.923869456277139,0.957428901410885,0.948953549257792,0.94716922115079,0.989276434105929,0.974817143396255,1,0.992867138174822,0.996431075319903,0.951801280606367,0.944185800975887,0.987919345510637,0.959607193320482,0.98540963972024,0.969008384771464,0.939966357615933,0.941087888740651,0.882062557947553
0.978254843627244,1,0.96075379031361,0.947417548662127,0.998714951605059,0.99171366898917,0.947144112227618,0.963068597467728,0.967834238441845,0.944140907480947,0.985086854872686,0.982583412633565,0.948100429052351,0.978958729812811,0.986469466764553,0.974166479350964,0.945281665133181,0.957841037574946,0.949779316961456,0.940355295246373
1,0.962316283589015,1,1,1,1,1,1,0.999196045975299,1,1,1,1,1,1,1,1,1,1,1
