datetime,year,date,time,dayofyr,temp_Coffin,temp_Fichter,temp_Midge,temp_OldNewbury,light_Coffin,light_Fichter,light_Midge,light_OldNewbury,week,week_day,day,minute
2011-06-02T16:01:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:01:00Z,153,13.365,"NA",NA,"NA",10677.8,"NA",NA,"NA",22,5,2,1
2011-06-02T16:11:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:11:00Z,153,13.365,"NA",NA,"NA",4133.3999999999996,"NA",NA,"NA",22,5,2,11
2011-06-02T16:21:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:21:00Z,153,13.269,"NA",NA,"NA",4477.8,"NA",NA,"NA",22,5,2,21
2011-06-02T16:31:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:31:00Z,153,13.365,"NA",NA,"NA",2669.5,"NA",NA,"NA",22,5,2,31
2011-06-02T16:41:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:41:00Z,153,13.558,"NA",NA,"NA",2927.8,"NA",NA,"NA",22,5,2,41
2011-06-02T16:51:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T16:51:00Z,153,13.75,"NA",NA,"NA",5511.1,"NA",NA,"NA",22,5,2,51
2011-06-02T17:01:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:01:00Z,153,13.846,"NA",NA,"NA",4822.3,"NA",NA,"NA",22,5,2,1
2011-06-02T17:11:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:11:00Z,153,13.942,"NA",NA,"NA",3788.9,"NA",NA,"NA",22,5,2,11
2011-06-02T17:21:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:21:00Z,153,14.134,"NA",NA,"NA",3616.7,"NA",NA,"NA",22,5,2,21
2011-06-02T17:31:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:31:00Z,153,14.23,"NA",NA,"NA",2238.9,"NA",NA,"NA",22,5,2,31
2011-06-02T17:41:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:41:00Z,153,14.134,"NA",NA,"NA",1808.3,"NA",NA,"NA",22,5,2,41
2011-06-02T17:51:00Z,2011,2011-06-02T00:00:00Z,1899-12-31T17:51:00Z,153,14.134,"NA",NA,"NA",2755.6,"NA",NA,"NA",22,5,2,51
2011-06-03T12:11:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T12:11:00Z,154,14.613,"NA",NA,"NA",5511.1,"NA",NA,"NA",22,6,3,11
2011-06-03T12:21:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T12:21:00Z,154,14.134,"NA",NA,"NA",6200,"NA",NA,"NA",22,6,3,21
2011-06-03T12:31:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T12:31:00Z,154,14.324999999999999,"NA",NA,"NA",39955.800000000003,"NA",NA,"NA",22,6,3,31
2011-06-03T12:41:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T12:41:00Z,154,14.613,"NA",NA,"NA",30311.3,"NA",NA,"NA",22,6,3,41
2011-06-03T12:51:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T12:51:00Z,154,14.420999999999999,"NA",NA,"NA",46844.800000000003,"NA",NA,"NA",22,6,3,51
2011-06-03T13:01:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:01:00Z,154,14.23,"NA",NA,"NA",31689.1,"NA",NA,"NA",22,6,3,1
2011-06-03T13:11:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:11:00Z,154,13.75,"NA",NA,"NA",19289,"NA",NA,"NA",22,6,3,11
2011-06-03T13:21:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:21:00Z,154,13.365,"NA",NA,"NA",39955.800000000003,"NA",NA,"NA",22,6,3,21
2011-06-03T13:31:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:31:00Z,154,13.269,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",22,6,3,31
2011-06-03T13:41:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:41:00Z,154,13.173,"NA",NA,"NA",24800.2,"NA",NA,"NA",22,6,3,41
2011-06-03T13:51:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T13:51:00Z,154,12.98,"NA",NA,"NA",28933.5,"NA",NA,"NA",22,6,3,51
2011-06-03T14:01:00Z,2011,2011-06-03T00:00:00Z,1899-12-31T14:01:00Z,154,13.173,"NA",NA,"NA",24800.2,"NA",NA,"NA",22,6,3,1
2011-06-04T08:21:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T08:21:00Z,155,15.664,"NA",NA,"NA",7577.8,"NA",NA,"NA",23,7,4,21
2011-06-04T08:31:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T08:31:00Z,155,15.76,"NA",NA,"NA",8266.7000000000007,"NA",NA,"NA",23,7,4,31
2011-06-04T08:41:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T08:41:00Z,155,15.855,"NA",NA,"NA",8611.2000000000007,"NA",NA,"NA",23,7,4,41
2011-06-04T08:51:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T08:51:00Z,155,15.855,"NA",NA,"NA",13089,"NA",NA,"NA",23,7,4,51
2011-06-04T09:01:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:01:00Z,155,15.951000000000001,"NA",NA,"NA",13089,"NA",NA,"NA",23,7,4,1
2011-06-04T09:11:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:11:00Z,155,15.951000000000001,"NA",NA,"NA",27555.7,"NA",NA,"NA",23,7,4,11
2011-06-04T09:21:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:21:00Z,155,16.045999999999999,"NA",NA,"NA",18600.099999999999,"NA",NA,"NA",23,7,4,21
2011-06-04T09:31:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:31:00Z,155,16.045999999999999,"NA",NA,"NA",30311.3,"NA",NA,"NA",23,7,4,31
2011-06-04T09:41:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:41:00Z,155,16.045999999999999,"NA",NA,"NA",14466.8,"NA",NA,"NA",23,7,4,41
2011-06-04T09:51:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T09:51:00Z,155,16.140999999999998,"NA",NA,"NA",18600.099999999999,"NA",NA,"NA",23,7,4,51
2011-06-04T10:01:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T10:01:00Z,155,16.140999999999998,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",23,7,4,1
2011-06-04T10:11:00Z,2011,2011-06-04T00:00:00Z,1899-12-31T10:11:00Z,155,16.236999999999998,"NA",NA,"NA",24800.2,"NA",NA,"NA",23,7,4,11
2011-06-05T04:31:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T04:31:00Z,156,16.140999999999998,"NA",NA,"NA",0,"NA",NA,"NA",23,1,5,31
2011-06-05T04:41:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T04:41:00Z,156,16.140999999999998,"NA",NA,"NA",0,"NA",NA,"NA",23,1,5,41
2011-06-05T04:51:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T04:51:00Z,156,16.140999999999998,"NA",NA,"NA",0,"NA",NA,"NA",23,1,5,51
2011-06-05T05:01:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:01:00Z,156,16.045999999999999,"NA",NA,"NA",0,"NA",NA,"NA",23,1,5,1
2011-06-05T05:11:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:11:00Z,156,16.045999999999999,"NA",NA,"NA",53.8,"NA",NA,"NA",23,1,5,11
2011-06-05T05:21:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:21:00Z,156,16.045999999999999,"NA",NA,"NA",129.19999999999999,"NA",NA,"NA",23,1,5,21
2011-06-05T05:31:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:31:00Z,156,16.045999999999999,"NA",NA,"NA",226,"NA",NA,"NA",23,1,5,31
2011-06-05T05:41:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:41:00Z,156,16.045999999999999,"NA",NA,"NA",312.2,"NA",NA,"NA",23,1,5,41
2011-06-05T05:51:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T05:51:00Z,156,16.045999999999999,"NA",NA,"NA",484.4,"NA",NA,"NA",23,1,5,51
2011-06-05T06:01:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T06:01:00Z,156,16.045999999999999,"NA",NA,"NA",721.2,"NA",NA,"NA",23,1,5,1
2011-06-05T06:11:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T06:11:00Z,156,16.045999999999999,"NA",NA,"NA",839.6,"NA",NA,"NA",23,1,5,11
2011-06-05T06:21:00Z,2011,2011-06-05T00:00:00Z,1899-12-31T06:21:00Z,156,16.045999999999999,"NA",NA,"NA",904.2,"NA",NA,"NA",23,1,5,21
2011-06-06T00:41:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T00:41:00Z,157,16.523,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,41
2011-06-06T00:51:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T00:51:00Z,157,16.427,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,51
2011-06-06T01:01:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:01:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,1
2011-06-06T01:11:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:11:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,11
2011-06-06T01:21:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:21:00Z,157,16.236999999999998,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,21
2011-06-06T01:31:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:31:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,31
2011-06-06T01:41:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:41:00Z,157,16.236999999999998,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,41
2011-06-06T01:51:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T01:51:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,51
2011-06-06T02:01:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T02:01:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,1
2011-06-06T02:11:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T02:11:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,11
2011-06-06T02:21:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T02:21:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,21
2011-06-06T02:31:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T02:31:00Z,157,16.332000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,31
2011-06-06T20:51:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T20:51:00Z,157,16.617999999999999,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,51
2011-06-06T21:01:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:01:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,1
2011-06-06T21:11:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:11:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,11
2011-06-06T21:21:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:21:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,21
2011-06-06T21:31:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:31:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,31
2011-06-06T21:41:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:41:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,41
2011-06-06T21:51:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T21:51:00Z,157,16.713000000000001,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,51
2011-06-06T22:01:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T22:01:00Z,157,16.808,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,1
2011-06-06T22:11:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T22:11:00Z,157,16.808,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,11
2011-06-06T22:21:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T22:21:00Z,157,16.902999999999999,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,21
2011-06-06T22:31:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T22:31:00Z,157,16.902999999999999,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,31
2011-06-06T22:41:00Z,2011,2011-06-06T00:00:00Z,1899-12-31T22:41:00Z,157,16.902999999999999,"NA",NA,"NA",0,"NA",NA,"NA",23,2,6,41
2011-06-07T17:01:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:01:00Z,158,18.045000000000002,"NA",NA,"NA",3961.1,"NA",NA,"NA",23,3,7,1
2011-06-07T17:11:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:11:00Z,158,18.045000000000002,"NA",NA,"NA",4994.5,"NA",NA,"NA",23,3,7,11
2011-06-07T17:21:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:21:00Z,158,17.95,"NA",NA,"NA",2497.1999999999998,"NA",NA,"NA",23,3,7,21
2011-06-07T17:31:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:31:00Z,158,17.760000000000002,"NA",NA,"NA",2411.1,"NA",NA,"NA",23,3,7,31
2011-06-07T17:41:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:41:00Z,158,17.760000000000002,"NA",NA,"NA",2755.6,"NA",NA,"NA",23,3,7,41
2011-06-07T17:51:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T17:51:00Z,158,17.855,"NA",NA,"NA",3272.2,"NA",NA,"NA",23,3,7,51
2011-06-07T18:01:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:01:00Z,158,17.855,"NA",NA,"NA",2325,"NA",NA,"NA",23,3,7,1
2011-06-07T18:11:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:11:00Z,158,17.855,"NA",NA,"NA",2152.8000000000002,"NA",NA,"NA",23,3,7,11
2011-06-07T18:21:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:21:00Z,158,17.855,"NA",NA,"NA",1377.8,"NA",NA,"NA",23,3,7,21
2011-06-07T18:31:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:31:00Z,158,17.760000000000002,"NA",NA,"NA",1130.2,"NA",NA,"NA",23,3,7,31
2011-06-07T18:41:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:41:00Z,158,17.760000000000002,"NA",NA,"NA",1141,"NA",NA,"NA",23,3,7,41
2011-06-07T18:51:00Z,2011,2011-06-07T00:00:00Z,1899-12-31T18:51:00Z,158,17.760000000000002,"NA",NA,"NA",1065.5999999999999,"NA",NA,"NA",23,3,7,51
2011-06-08T13:11:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T13:11:00Z,159,19.661999999999999,"NA",NA,"NA",19289,"NA",NA,"NA",23,4,8,11
2011-06-08T13:21:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T13:21:00Z,159,19.472000000000001,"NA",NA,"NA",15844.5,"NA",NA,"NA",23,4,8,21
2011-06-08T13:31:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T13:31:00Z,159,19.472000000000001,"NA",NA,"NA",42711.4,"NA",NA,"NA",23,4,8,31
2011-06-08T13:41:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T13:41:00Z,159,19.282,"NA",NA,"NA",23422.400000000001,"NA",NA,"NA",23,4,8,41
2011-06-08T13:51:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T13:51:00Z,159,19.282,"NA",NA,"NA",28933.5,"NA",NA,"NA",23,4,8,51
2011-06-08T14:01:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:01:00Z,159,19.282,"NA",NA,"NA",22044.6,"NA",NA,"NA",23,4,8,1
2011-06-08T14:11:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:11:00Z,159,19.282,"NA",NA,"NA",34444.699999999997,"NA",NA,"NA",23,4,8,11
2011-06-08T14:21:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:21:00Z,159,19.376999999999999,"NA",NA,"NA",15155.7,"NA",NA,"NA",23,4,8,21
2011-06-08T14:31:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:31:00Z,159,19.376999999999999,"NA",NA,"NA",28933.5,"NA",NA,"NA",23,4,8,31
2011-06-08T14:41:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:41:00Z,159,19.282,"NA",NA,"NA",19977.900000000001,"NA",NA,"NA",23,4,8,41
2011-06-08T14:51:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T14:51:00Z,159,19.282,"NA",NA,"NA",34444.699999999997,"NA",NA,"NA",23,4,8,51
2011-06-08T15:01:00Z,2011,2011-06-08T00:00:00Z,1899-12-31T15:01:00Z,159,19.187000000000001,"NA",NA,"NA",15155.7,"NA",NA,"NA",23,4,8,1
2011-06-09T09:21:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T09:21:00Z,160,17.379000000000001,"NA",NA,"NA",9644.5,"NA",NA,"NA",23,5,9,21
2011-06-09T09:31:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T09:31:00Z,160,17.57,"NA",NA,"NA",12400.1,"NA",NA,"NA",23,5,9,31
2011-06-09T09:41:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T09:41:00Z,160,17.855,"NA",NA,"NA",15155.7,"NA",NA,"NA",23,5,9,41
2011-06-09T09:51:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T09:51:00Z,160,17.95,"NA",NA,"NA",16533.400000000001,"NA",NA,"NA",23,5,9,51
2011-06-09T10:01:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:01:00Z,160,17.95,"NA",NA,"NA",15155.7,"NA",NA,"NA",23,5,9,1
2011-06-09T10:11:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:11:00Z,160,17.760000000000002,"NA",NA,"NA",10333.4,"NA",NA,"NA",23,5,9,11
2011-06-09T10:21:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:21:00Z,160,17.57,"NA",NA,"NA",1808.3,"NA",NA,"NA",23,5,9,21
2011-06-09T10:31:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:31:00Z,160,17.664999999999999,"NA",NA,"NA",4650,"NA",NA,"NA",23,5,9,31
2011-06-09T10:41:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:41:00Z,160,18.14,"NA",NA,"NA",21355.7,"NA",NA,"NA",23,5,9,41
2011-06-09T10:51:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T10:51:00Z,160,18.236000000000001,"NA",NA,"NA",28933.5,"NA",NA,"NA",23,5,9,51
2011-06-09T11:01:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T11:01:00Z,160,18.14,"NA",NA,"NA",23422.400000000001,"NA",NA,"NA",23,5,9,1
2011-06-09T11:11:00Z,2011,2011-06-09T00:00:00Z,1899-12-31T11:11:00Z,160,18.045000000000002,"NA",NA,"NA",18600.099999999999,"NA",NA,"NA",23,5,9,11
2011-06-10T05:31:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T05:31:00Z,161,18.806000000000001,"NA",NA,"NA",118.4,"NA",NA,"NA",23,6,10,31
2011-06-10T05:41:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T05:41:00Z,161,18.806000000000001,"NA",NA,"NA",387.5,"NA",NA,"NA",23,6,10,41
2011-06-10T05:51:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T05:51:00Z,161,18.710999999999999,"NA",NA,"NA",861.1,"NA",NA,"NA",23,6,10,51
2011-06-10T06:01:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:01:00Z,161,18.710999999999999,"NA",NA,"NA",839.6,"NA",NA,"NA",23,6,10,1
2011-06-10T06:11:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:11:00Z,161,18.710999999999999,"NA",NA,"NA",893.4,"NA",NA,"NA",23,6,10,11
2011-06-10T06:21:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:21:00Z,161,18.710999999999999,"NA",NA,"NA",979.5,"NA",NA,"NA",23,6,10,21
2011-06-10T06:31:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:31:00Z,161,18.806000000000001,"NA",NA,"NA",1227.0999999999999,"NA",NA,"NA",23,6,10,31
2011-06-10T06:41:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:41:00Z,161,18.901,"NA",NA,"NA",1894.5,"NA",NA,"NA",23,6,10,41
2011-06-10T06:51:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T06:51:00Z,161,18.901,"NA",NA,"NA",1722.2,"NA",NA,"NA",23,6,10,51
2011-06-10T07:01:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T07:01:00Z,161,18.995999999999999,"NA",NA,"NA",2152.8000000000002,"NA",NA,"NA",23,6,10,1
2011-06-10T07:11:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T07:11:00Z,161,18.995999999999999,"NA",NA,"NA",2497.1999999999998,"NA",NA,"NA",23,6,10,11
2011-06-10T07:21:00Z,2011,2011-06-10T00:00:00Z,1899-12-31T07:21:00Z,161,19.091999999999999,"NA",NA,"NA",2755.6,"NA",NA,"NA",23,6,10,21
2011-06-11T01:41:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T01:41:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,41
2011-06-11T01:51:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T01:51:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,51
2011-06-11T02:01:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:01:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,1
2011-06-11T02:11:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:11:00Z,162,20.234000000000002,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,11
2011-06-11T02:21:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:21:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,21
2011-06-11T02:31:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:31:00Z,162,20.423999999999999,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,31
2011-06-11T02:41:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:41:00Z,162,20.423999999999999,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,41
2011-06-11T02:51:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T02:51:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,51
2011-06-11T03:01:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T03:01:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,1
2011-06-11T03:11:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T03:11:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,11
2011-06-11T03:21:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T03:21:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,21
2011-06-11T03:31:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T03:31:00Z,162,20.329000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,31
2011-06-11T21:51:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T21:51:00Z,162,19.376999999999999,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,51
2011-06-11T22:01:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:01:00Z,162,19.282,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,1
2011-06-11T22:11:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:11:00Z,162,19.376999999999999,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,11
2011-06-11T22:21:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:21:00Z,162,19.282,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,21
2011-06-11T22:31:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:31:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,31
2011-06-11T22:41:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:41:00Z,162,19.282,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,41
2011-06-11T22:51:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T22:51:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,51
2011-06-11T23:01:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T23:01:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,1
2011-06-11T23:11:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T23:11:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,11
2011-06-11T23:21:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T23:21:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,21
2011-06-11T23:31:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T23:31:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,31
2011-06-11T23:41:00Z,2011,2011-06-11T00:00:00Z,1899-12-31T23:41:00Z,162,19.187000000000001,"NA",NA,"NA",0,"NA",NA,"NA",24,7,11,41
2011-06-12T18:01:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:01:00Z,163,18.616,"NA",NA,"NA",1302.4000000000001,"NA",NA,"NA",24,1,12,1
2011-06-12T18:11:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:11:00Z,163,18.616,"NA",NA,"NA",1894.5,"NA",NA,"NA",24,1,12,11
2011-06-12T18:21:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:21:00Z,163,18.710999999999999,"NA",NA,"NA",1463.9,"NA",NA,"NA",24,1,12,21
2011-06-12T18:31:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:31:00Z,163,18.616,"NA",NA,"NA",1087.2,"NA",NA,"NA",24,1,12,31
2011-06-12T18:41:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:41:00Z,163,18.616,"NA",NA,"NA",1205.5999999999999,"NA",NA,"NA",24,1,12,41
2011-06-12T18:51:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T18:51:00Z,163,18.616,"NA",NA,"NA",430.6,"NA",NA,"NA",24,1,12,51
2011-06-12T19:01:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T19:01:00Z,163,18.616,"NA",NA,"NA",1108.7,"NA",NA,"NA",24,1,12,1
2011-06-12T19:11:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T19:11:00Z,163,18.616,"NA",NA,"NA",505.9,"NA",NA,"NA",24,1,12,11
2011-06-12T19:21:00Z,2011,2011-06-12T00:00:00Z,1899-12-31T19:21:00Z,163,18.616,"NA",NA,"NA",764.2,"NA",NA,"NA",24,1,12,21
