year,week,temp_Coffin_mean,temp_Fichter_mean,temp_Midge_mean,temp_OldNewbury_mean,light_Coffin_mean,light_Fichter_mean,light_Midge_mean,light_OldNewbury_mean,temp_Coffin_median,temp_Fichter_median,temp_Midge_median,temp_OldNewbury_median,light_Coffin_median,light_Fichter_median,light_Midge_median,light_OldNewbury_median,temp_Coffin_max,temp_Fichter_max,temp_Midge_max,temp_OldNewbury_max,light_Coffin_max,light_Fichter_max,light_Midge_max,light_OldNewbury_max
2016,25,19.22987400793651,19.615757936507936,20.12806746031746,NA,10103.406746031746,6137.774404761904,2687.166964285714,NA,19.282,19.662,20.805,NA,1679.15,721.2,871.9,NA,21.378,22.238,23.1,22.142,165334.4,85422.8,28933.5,231468.2
2016,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.545,23.1,24.351,23.773,187379,82667.2,42711.4,99200.7
2016,27,22.52572023809524,22.54069642857143,23.243438492063493,NA,8395.83621031746,3366.9416666666666,3382.702083333333,NA,22.429,22.333,23.196,NA,1006.4,263.70000000000005,1044.1,NA,24.738,24.931,25.028,26,170845.6,66133.8,46844.8,74400.5
2016,28,22.63694146825397,22.220768849206348,23.176271825396825,21.50867361111111,2836.494246031746,4670.417261904762,2583.66001984127,5429.392162698413,22.621,22.429,23.1,21.378,1097.9,1044.1,1027.95,1259.4,24.545,25.319,24.835,24.158,24800.2,66133.8,30311.3,68889.3
2016,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.513,25.513,25.61,25.416,132267.5,79911.6,49600.3,132267.5
2016,30,24.06971626984127,24.418520833333332,24.777349206349207,24.91205654761905,9929.690178571429,4932.44632936508,3772.7043650793653,4821.66626984127,23.966,24.351,24.738,24.835,1765.25,645.8,1350.9,527.4,25.902,26.292,26,26.488,148801,82667.2,63378.2,104711.8
2016,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.683,26.292,26,26.585,104711.8,176356.7,34444.7,170845.6
2016,32,24.515909722222222,24.708993055555556,25.316276785714287,24.89219345238095,8375.064781746032,6849.402182539682,2451.3636904761906,7410.600892857143,24.448,24.545,25.222,24.738,1302.4,845,914.9,828.8,26,26.585,26.488,26.683,121245.2,132267.5,34444.7,132267.5
2016,33,24.63566765873016,24.719749007936507,25.280228174603174,24.874772817460318,5540.4161706349205,4181.637301587301,2427.261607142857,4759.453670634921,24.545,24.641,25.319,24.835,920.3,742.7,753.45,618.9,26.292,26.879,26.781,27.468,126756.4,77156.1,33066.9,93689.5
2016,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.195,25.805,25.028,25.902,165334.4,104711.8,30311.3,242490.5
2016,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.708,25.513,24.835,25.708,82667.2,126756.4,30311.3,110223
2016,36,NA,22.94006746031746,22.824296626984125,22.875467261904763,NA,1450.8497023809523,1658.0220238095237,5771.169642857143,NA,22.812,22.812,22.717,NA,21.5,409,387.5,24.641,24.448,23.773,24.448,148801,71644.9,17911.2,88178.4
2016,37,22.605444444444444,22.612055555555557,22.800083333333333,22.549777777777777,4766.063591269842,4742.262301587301,2067.2988095238097,4507.993849206349,22.717,22.717,22.717,22.476999999999997,360.6,258.3,252.95,279.85,24.351,24.738,24.448,24.545,77156.1,187379,60622.6,68889.3
2016,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.004,24.255,22.908,23.292,52355.9,170845.6,20666.8,77156.1
2016,39,NA,20.350101631116686,20.40888582183187,19.963119196988707,NA,438.3249686323714,926.5915934755333,441.6060225846926,NA,20.234,20.138,19.853,NA,0,21.5,0,21.855,22.238,22.429,21.664,38578,5166.7,6200,8266.7
