"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
0.000255386513443418,0.000236452489648007,0.0101656451732597,0.0114088937784972,0.0116593803254425,0.0110384745234487,0.0449706142207118,0.0126402618012829,0.0114471416793623,0.0110323530691599,0.0451024734303005,0.0123793364454853,0.0111535263101811,0.0107996903876671,0.0110822535408441,0.0111513260397668
0.710051365964591,0.687100807028859,0.719176298419085,0.719535800586451,0.691449046610063,0.689068756848466,0.697077209514492,0.717161877021355,0.699588262886154,0.660902634499411,0.691375277469352,0.665469466587423,0.737599285274758,0.695168512146618,0.67121680331378,0.645090616517296
1,0.945102514848918,0.963461134810887,0.970366999895198,0.947543435492375,0.942730902956524,0.969297913615077,1,0.930070686468072,0.952398065651287,0.936068579130641,0.900975029856448,0.991885118659656,0.911270519028201,0.929263293849606,0.940887829416276
0.989659528907775,1,1,1,1,1,1,0.995937415301356,1,1,1,1,1,1,1,1
