"X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36"
0.0002224542646713,0.000251521951558647,0.0117163822706381,0.0427107992072036,0.0139660444761341,0.0125534509172004,0.0119518441176127,0.0108781991999706,0.013062999545821,0.0122807119641966,0.0131931841534548,0.0125047985173086,0.0422702531951539,0.0151189450979333,0.0131233442859562,0.0124915199178881
0.628571908741227,0.564855811053901,0.593160448699281,0.625526363506907,0.600455991365765,0.567243493699713,0.58389422689937,0.596067297442345,0.59408963801092,0.583854969665195,0.605749218309277,0.587206221938195,0.595804735651324,0.601172405459189,0.573106774024141,0.550852803520336
0.890609932830466,0.89657994298957,0.905353944786788,0.895289334523679,0.948220515368804,0.87135246344292,0.897215157220629,0.896269409489262,0.898462707574107,0.87023330504129,0.935595601068709,0.891699008004031,0.861114797755896,0.903597528327526,0.887135788797995,0.880354055336193
0.958108219198666,0.989609844597261,1,0.975676983497377,0.970469217552072,0.872348058154951,0.987866097509246,1,0.93882497921902,0.95632170219214,0.993326089978334,0.978342109246114,0.96406771184583,0.933872184505996,0.935078453570076,0.918966323890609
1,1,0.956162697426869,1,1,1,1,0.96726614423529,1,1,1,1,1,1,1,1
