"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16"
0.000233401677070752,0.000214932815837722,0.00929689306550128,0.0109305699776023,0.0113237957014159,0.0103751280146621,0.0469838192141488,0.0126506599649112,0.0113410757464599,0.0115815577351052,0.0511202680438465,0.0123551520894548,0.0111369268453118,0.0108714397572884,0.0110180932855254,0.0113055899279235
0.683879097097615,0.700049837792528,0.69907551685393,0.683564717334138,0.674624432004053,0.684948733833486,0.691896458525173,0.693848798636868,0.68315207088826,0.699596294528916,0.671736076454457,0.635294758771254,0.725765644980454,0.683402926096165,0.655068108705738,0.670358938421939
0.910820314491587,0.897062541161664,0.900571052841791,0.895741214819652,0.921659882606713,0.921500466904106,0.887503810335131,0.937781332435351,0.971225575709638,0.972759627914348,0.950833570536061,0.931586903053265,0.91622202939442,0.937841485142957,0.931751882292671,0.923839278026645
0.997268411254162,1,1,1,0.966898849996854,0.986578288339342,0.965027692359128,0.997565455399045,0.960731757501879,1,0.965640118664126,1,0.964738847690278,1,1,1
1,0.991512190712816,0.993656113748565,0.995054414732453,1,1,1,1,1,0.99339035896471,1,0.970252471049935,1,0.997123805174352,0.979028843910969,0.971335851452346
